ICAO,llegada_punto,salida_punto,despegue,tiempo_espera,aircraft_type,llegada_lon,llegada_lat,salida_lon,salida_lat,holding_point,parado,runway,fecha_despegue,hora_despegue
345686,2024-12-05 20:37:53.936,2024-12-05 20:38:11.382,2024-12-05 20:40:12.800,138.864,Medium 2 (between 34000 kg to 136000 kg),-3.5729827880859375,40.49184036254883,-3.573506095192649,40.491834737486755,Z3,False,18R/36L,2024-12-05,20
06a2ec,2024-12-05 20:39:48.911,2024-12-05 20:41:09.937,2024-12-05 20:42:06.197,137.286,Heavy (larger than 136000 kg),-3.5609283447265625,40.500308990478516,-3.56036376953125,40.5003776550293,Y2,True,18L/36R,2024-12-05,20
4d24c2,2024-12-05 20:41:51.199,2024-12-05 20:42:02.148,2024-12-05 20:44:41.680,170.481,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.49943439031051,-3.5603505914861504,40.49950421866724,Y1,False,18L/36R,2024-12-05,20
34644c,2024-12-05 20:46:55.351,2024-12-05 20:47:03.301,2024-12-05 20:47:47.460,52.109,Medium 2 (between 34000 kg to 136000 kg),-3.5762939453125,40.49253845214844,-3.575714111328125,40.4926872253418,Z4,False,18R/36L,2024-12-05,20
4d00f2,2024-12-05 20:47:08.512,2024-12-05 20:47:25.527,2024-12-05 20:51:31.716,263.204,Medium 2 (between 34000 kg to 136000 kg),-3.560927997935902,40.49944602836997,-3.5603790283203125,40.499507904052734,Y1,False,18L/36R,2024-12-05,20
3415ce,2024-12-05 20:50:53.279,2024-12-05 20:51:06.742,2024-12-05 20:52:59.260,125.981,Medium 2 (between 34000 kg to 136000 kg),-3.5609283447265625,40.49945068359375,-3.5603818026455967,40.49952749478615,Y1,False,18L/36R,2024-12-05,20
4b027d,2024-12-05 20:52:18.691,2024-12-05 20:52:47.566,2024-12-05 20:54:14.920,116.229,Medium 2 (between 34000 kg to 136000 kg),-3.560927997935902,40.500330520888504,-3.56036376953125,40.50040054321289,Y2,False,18L/36R,2024-12-05,20
4b027d,2024-12-05 20:50:30.277,2024-12-05 20:50:39.344,2024-12-05 20:54:14.920,224.643,Medium 2 (between 34000 kg to 136000 kg),-3.560394287109375,40.50127029418945,-3.560959209095348,40.501203375347586,Y3,False,18L/36R,2024-12-05,20
4b027d,2024-12-05 20:46:31.557,2024-12-05 20:46:47.494,2024-12-05 20:54:14.920,463.363,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.49944602836997,-3.56036376953125,40.499507904052734,Y1,False,18L/36R,2024-12-05,20
71ba09,2024-12-05 20:55:44.946,2024-12-05 20:55:55.903,2024-12-05 20:57:31.215,106.269,Heavy (larger than 136000 kg),-3.576112227006392,40.49176490913003,-3.575653076171875,40.49198913574219,Z2,False,18R/36L,2024-12-05,20
3423c3,2024-12-05 20:57:31.621,2024-12-05 20:57:48.000,2024-12-05 21:00:28.350,176.729,Medium 2 (between 34000 kg to 136000 kg),-3.5763092041015625,40.492549896240234,-3.5757904052734375,40.4926872253418,Z4,False,18R/36L,2024-12-05,21
4d223a,2024-12-05 21:16:35.142,2024-12-05 21:16:40.268,2024-12-05 21:17:16.186,41.044,Medium 2 (between 34000 kg to 136000 kg),-3.560896786776456,40.50128484176377,-3.5603661970658735,40.501273203704315,Y3,False,18L/36R,2024-12-05,21
3475d5,2024-12-05 21:17:45.602,2024-12-05 21:17:53.484,2024-12-05 21:19:39.933,114.331,Medium 2 (between 34000 kg to 136000 kg),-3.576299493963068,40.49254465911348,-3.5757598876953125,40.4926643371582,Z4,False,18R/36L,2024-12-05,21
34134e,2024-12-05 21:15:44.812,2024-12-05 21:15:56.837,2024-12-05 21:20:30.846,286.034,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.49943439031051,-3.560394287109375,40.49958801269531,Y1,True,18L/36R,2024-12-05,21
3472cc,2024-12-05 21:19:30.955,2024-12-05 21:19:45.379,2024-12-05 21:22:19.428,168.473,Medium 2 (between 34000 kg to 136000 kg),-3.572967529296875,40.491886138916016,-3.573630939830433,40.491881289724574,Z3,False,18R/36L,2024-12-05,21
4ca740,2024-12-05 21:18:18.509,2024-12-05 21:22:26.962,2024-12-05 21:24:06.087,347.578,Medium 2 (between 34000 kg to 136000 kg),-3.576159043745561,40.491788185248936,-3.5756988525390625,40.492034912109375,Z2,True,18R/36L,2024-12-05,21
346390,2024-12-05 21:14:04.446,2024-12-05 21:14:17.008,2024-12-05 21:24:37.160,632.714,Heavy (larger than 136000 kg),-3.5609130859375,40.50032043457031,-3.5603661970658735,40.50038871118578,Y2,False,18L/36R,2024-12-05,21
3c542e,2024-12-05 21:23:00.911,2024-12-05 21:23:23.801,2024-12-05 21:26:39.970,219.059,Heavy (larger than 136000 kg),-3.576159043745561,40.49176490913003,-3.5757376930930396,40.4920791367353,Z2,True,18R/36L,2024-12-05,21
7810b8,2024-12-05 21:27:51.589,2024-12-05 21:28:00.868,2024-12-05 21:29:08.618,77.029,Heavy (larger than 136000 kg),-3.57611083984375,40.491737365722656,-3.5756284540349785,40.49198603225967,Z2,False,18R/36L,2024-12-05,21
3c542b,2024-12-05 21:28:34.836,2024-12-05 21:28:52.287,2024-12-05 21:31:11.758,156.922,Heavy (larger than 136000 kg),-3.57611083984375,40.491817474365234,-3.5756440596147017,40.49198603225967,Z2,False,18R/36L,2024-12-05,21
346499,2024-12-05 21:34:47.174,2024-12-05 21:34:59.098,2024-12-05 21:42:04.036,436.862,Medium 2 (between 34000 kg to 136000 kg),-3.576299493963068,40.49252138299457,-3.5757598876953125,40.49267578125,Z4,False,18R/36L,2024-12-05,21
34250a,2024-12-05 21:39:53.537,2024-12-05 21:43:47.009,2024-12-05 21:45:34.364,340.827,Medium 2 (between 34000 kg to 136000 kg),-3.5761871337890625,40.49180603027344,-3.5756440596147017,40.49198603225967,Z2,True,18R/36L,2024-12-05,21
346047,2024-12-05 21:50:07.368,2024-12-05 21:50:59.460,2024-12-05 21:51:47.776,100.408,Medium 2 (between 34000 kg to 136000 kg),-3.560927997935902,40.49943439031051,-3.5603505914861504,40.49950421866724,Y1,True,18L/36R,2024-12-05,21
3452c7,2024-12-05 21:51:37.998,2024-12-05 21:51:46.921,2024-12-05 21:53:21.967,103.969,Medium 2 (between 34000 kg to 136000 kg),-3.560943603515625,40.499427795410156,-3.5603485107421875,40.499507904052734,Y1,False,18L/36R,2024-12-05,21
3444c3,2024-12-05 21:54:14.367,2024-12-05 21:54:20.951,2024-12-05 21:55:09.469,55.102,Medium 2 (between 34000 kg to 136000 kg),-3.5609283447265625,40.49943923950195,-3.5603349859064273,40.499492580607786,Y1,False,18L/36R,2024-12-05,21
e80475,2024-12-05 21:54:29.078,2024-12-05 21:54:40.270,2024-12-05 21:56:41.498,132.42,Heavy (larger than 136000 kg),-3.5729442943226206,40.49184637554621,-3.573577880859375,40.49184036254883,Z3,False,18R/36L,2024-12-05,21
a9c52e,2024-12-05 21:57:47.680,2024-12-05 21:57:56.030,2024-12-05 21:59:13.426,85.746,Heavy (larger than 136000 kg),-3.560943603515625,40.49943439031051,-3.5603505914861504,40.499492580607786,Y1,False,18L/36R,2024-12-05,21
440469,2024-12-05 22:04:48.060,2024-12-05 22:04:55.485,2024-12-05 22:05:37.828,49.768,Medium 2 (between 34000 kg to 136000 kg),-3.576299493963068,40.49252138299457,-3.575768904252486,40.49267267776748,Z4,False,18R/36L,2024-12-05,22
a3c2d5,2024-12-05 22:15:07.226,2024-12-05 22:15:15.368,2024-12-05 22:16:13.133,65.907,Heavy (larger than 136000 kg),-3.576080322265625,40.49172592163086,-3.57562255859375,40.491966247558594,Z2,False,18R/36L,2024-12-05,22
343694,2024-12-05 22:16:13.909,2024-12-05 22:16:24.692,2024-12-05 22:19:31.479,197.57,Medium 2 (between 34000 kg to 136000 kg),-3.576174649325284,40.49254465911348,-3.575768904252486,40.492661039708025,Z4,True,18R/36L,2024-12-05,22
345691,2024-12-05 22:16:35.352,2024-12-05 22:16:50.312,2024-12-05 22:21:20.904,285.552,Medium 2 (between 34000 kg to 136000 kg),-3.576315099542791,40.49250974493511,-3.5757598876953125,40.4926643371582,Z4,False,18R/36L,2024-12-05,22
4d2443,2024-12-05 22:20:47.204,2024-12-05 22:21:15.213,2024-12-05 22:22:59.195,131.991,Medium 2 (between 34000 kg to 136000 kg),-3.576112227006392,40.491811461367845,-3.5756284540349785,40.49198603225967,Z2,False,18R/36L,2024-12-05,22
345685,2024-12-05 22:22:09.844,2024-12-05 22:23:10.870,2024-12-05 22:25:11.972,182.128,Medium 2 (between 34000 kg to 136000 kg),-3.576315099542791,40.49249810687566,-3.5757532986727627,40.492661039708025,Z4,True,18R/36L,2024-12-05,22
34368c,2024-12-05 22:23:47.099,2024-12-05 22:24:41.419,2024-12-05 22:27:26.083,218.984,Medium 2 (between 34000 kg to 136000 kg),-3.5762786865234375,40.49250411987305,-3.5757376930930396,40.49267267776748,Z4,True,18R/36L,2024-12-05,22
34224e,2024-12-05 22:30:02.740,2024-12-05 22:30:13.094,2024-12-05 22:31:46.027,103.287,Medium 2 (between 34000 kg to 136000 kg),-3.576315099542791,40.49253302105402,-3.5757598876953125,40.4926872253418,Z4,False,18R/36L,2024-12-05,22
345250,2024-12-05 22:32:14.454,2024-12-05 22:32:21.049,2024-12-05 22:33:19.622,65.168,Medium 2 (between 34000 kg to 136000 kg),-3.576283888383345,40.49250974493511,-3.57574462890625,40.492652893066406,Z4,False,18R/36L,2024-12-05,22
34754c,2024-12-05 22:40:10.890,2024-12-05 22:40:21.747,2024-12-05 22:41:14.577,63.687,Medium 2 (between 34000 kg to 136000 kg),-3.576299493963068,40.49252138299457,-3.5757376930930396,40.492684315826935,Z4,False,18R/36L,2024-12-05,22
39a207,2024-12-05 22:40:59.506,2024-12-05 22:42:31.000,2024-12-05 22:43:30.750,151.244,Medium 2 (between 34000 kg to 136000 kg),-3.576096621426669,40.49172999495167,-3.5756284540349785,40.49196275614076,Z2,True,18R/36L,2024-12-05,22
e8045b,2024-12-05 22:45:28.166,2024-12-05 22:45:41.440,2024-12-05 22:46:47.064,78.898,Heavy (larger than 136000 kg),-3.572906494140625,40.49186325073242,-3.5736236572265625,40.49186325073242,Z3,False,18R/36L,2024-12-05,22
34604c,2024-12-05 22:45:09.111,2024-12-05 22:47:07.144,2024-12-05 22:49:56.053,286.942,Medium 2 (between 34000 kg to 136000 kg),-3.576299493963068,40.49250974493511,-3.5757598876953125,40.492652893066406,Z4,True,18R/36L,2024-12-05,22
34644b,2024-12-05 22:48:45.902,2024-12-05 22:50:06.085,2024-12-05 22:51:46.052,180.15,Medium 2 (between 34000 kg to 136000 kg),-3.576299493963068,40.49250974493511,-3.5757845098322085,40.49269595388638,Z4,True,18R/36L,2024-12-05,22
345687,2024-12-05 22:59:27.079,2024-12-05 22:59:35.278,2024-12-05 23:00:51.213,84.134,Medium 2 (between 34000 kg to 136000 kg),-3.576315099542791,40.49250974493511,-3.5757598876953125,40.4926643371582,Z4,False,18R/36L,2024-12-05,23
89610e,2024-12-05 23:02:18.865,2024-12-05 23:02:48.691,2024-12-05 23:03:59.330,100.465,Heavy (larger than 136000 kg),-3.5729522705078125,40.49184036254883,-3.5735015869140625,40.49184036254883,Z3,False,18R/36L,2024-12-05,23
a07176,2024-12-05 23:04:42.905,2024-12-05 23:04:52.231,2024-12-05 23:06:50.548,127.643,Heavy (larger than 136000 kg),-3.57611083984375,40.491737365722656,-3.5756128484552554,40.49199767031912,Z2,False,18R/36L,2024-12-05,23
4400dc,2024-12-05 23:05:42.198,2024-12-05 23:06:40.215,2024-12-05 23:09:05.703,203.505,Medium 2 (between 34000 kg to 136000 kg),-3.576174649325284,40.4918230994273,-3.5756683349609375,40.49202346801758,Z2,True,18R/36L,2024-12-05,23
347343,2024-12-05 23:09:34.059,2024-12-05 23:09:53.613,2024-12-05 23:11:00.605,86.546,Heavy (larger than 136000 kg),-3.5729286887428975,40.491834737486755,-3.5734904896129263,40.4918230994273,Z3,False,18R/36L,2024-12-05,23
738055,2024-12-05 23:13:40.916,2024-12-05 23:13:55.402,2024-12-05 23:14:43.518,62.602,Medium 2 (between 34000 kg to 136000 kg),-3.57293701171875,40.49184036254883,-3.573552911931818,40.491834737486755,Z3,False,18R/36L,2024-12-05,23
4caa57,2024-12-05 23:18:16.337,2024-12-05 23:18:25.314,2024-12-05 23:19:17.245,60.908,Medium 2 (between 34000 kg to 136000 kg),-3.576159043745561,40.491788185248936,-3.575659665194425,40.492020946438025,Z2,False,18R/36L,2024-12-05,23
4caa57,2024-12-05 21:44:31.745,2024-12-05 21:44:41.010,2024-12-05 23:19:17.245,5685.5,Medium 2 (between 34000 kg to 136000 kg),-3.5760040283203125,40.4952392578125,-3.5764312744140625,40.49515914916992,Z6,False,18R/36L,2024-12-05,23
4caa57,2024-12-05 21:33:56.040,2024-12-05 21:34:03.016,2024-12-05 23:19:17.245,6321.205,Medium 2 (between 34000 kg to 136000 kg),-3.5762939453125,40.49252700805664,-3.575722087513317,40.49269595388638,Z4,True,18R/36L,2024-12-05,23
3451cd,2024-12-05 23:18:21.571,2024-12-05 23:19:04.800,2024-12-05 23:20:45.933,144.362,Heavy (larger than 136000 kg),-3.5729827880859375,40.49187469482422,-3.5734904896129263,40.49186965166512,Z3,True,18R/36L,2024-12-05,23
347553,2024-12-05 23:19:11.783,2024-12-05 23:19:24.738,2024-12-05 23:23:20.686,248.903,Medium 2 (between 34000 kg to 136000 kg),-3.576299493963068,40.49253302105402,-3.5757845098322085,40.492684315826935,Z4,False,18R/36L,2024-12-05,23
34764a,2024-12-05 23:20:00.477,2024-12-05 23:23:13.599,2024-12-05 23:24:37.350,276.873,Heavy (larger than 136000 kg),-3.572913083163175,40.491834737486755,-3.573552911931818,40.491834737486755,Z3,True,18R/36L,2024-12-05,23
344346,2024-12-05 23:20:54.343,2024-12-05 23:21:12.569,2024-12-05 23:27:19.986,385.643,Heavy (larger than 136000 kg),-3.5728912353515625,40.49052429199219,-3.573287617076527,40.49082222631422,Z1,True,18R/36L,2024-12-05,23
4d2535,2024-12-05 23:21:21.705,2024-12-05 23:27:14.821,2024-12-05 23:29:48.613,506.908,Medium 2 (between 34000 kg to 136000 kg),-3.5761566162109375,40.491783142089844,-3.5756284540349785,40.49199767031912,Z2,True,18R/36L,2024-12-05,23
347604,2024-12-05 23:29:07.015,2024-12-05 23:29:56.607,2024-12-05 23:31:13.165,126.15,Heavy (larger than 136000 kg),-3.5761871337890625,40.49180603027344,-3.5756378173828125,40.49198913574219,Z2,True,18R/36L,2024-12-05,23
344455,2024-12-05 23:24:22.667,2024-12-05 23:31:14.378,2024-12-05 23:33:37.664,554.997,Medium 2 (between 34000 kg to 136000 kg),-3.576299493963068,40.49253302105402,-3.5757376930930396,40.492661039708025,Z4,True,18R/36L,2024-12-05,23
3475c7,2024-12-05 23:25:20.172,2024-12-05 23:25:34.445,2024-12-05 23:35:02.122,581.95,Heavy (larger than 136000 kg),-3.5729442943226206,40.491834737486755,-3.5735015869140625,40.49184036254883,Z3,False,18R/36L,2024-12-05,23
3461cb,2024-12-05 23:26:40.514,2024-12-05 23:26:58.324,2024-12-05 23:37:12.509,631.995,Heavy (larger than 136000 kg),-3.5728350552645596,40.49058946512513,-3.573318828235973,40.49082222631422,Z1,False,18R/36L,2024-12-05,23
347519,2024-12-05 23:34:44.315,2024-12-05 23:37:07.148,2024-12-05 23:39:25.282,280.967,Heavy (larger than 136000 kg),-3.57293701171875,40.49184036254883,-3.5735015869140625,40.49184036254883,Z3,True,18R/36L,2024-12-05,23
346385,2024-12-05 23:35:23.259,2024-12-05 23:39:23.562,2024-12-05 23:42:02.289,399.03,Heavy (larger than 136000 kg),-3.5761566162109375,40.49176025390625,-3.5755660317160864,40.492020946438025,Z2,True,18R/36L,2024-12-05,23
e8044b,2024-12-05 23:48:46.538,2024-12-05 23:49:09.882,2024-12-05 23:50:15.164,88.626,Heavy (larger than 136000 kg),-3.572913083163175,40.490519636768404,-3.573287617076527,40.49082222631422,Z1,False,18R/36L,2024-12-05,23
aa9451,2024-12-06 00:01:07.502,2024-12-06 00:01:26.051,2024-12-06 00:02:25.388,77.886,Heavy (larger than 136000 kg),-3.5728974775834517,40.490496360649495,-3.573318828235973,40.49081058825477,Z1,False,18R/36L,2024-12-06,0
34558e,2024-12-06 02:45:56.875,2024-12-06 02:46:04.930,2024-12-06 02:46:52.976,56.101,Heavy (larger than 136000 kg),-3.57611083984375,40.49171447753906,-3.5756284540349785,40.49198603225967,Z2,False,18R/36L,2024-12-06,2
40762c,2024-12-06 03:30:45.775,2024-12-06 03:30:54.249,2024-12-06 03:31:41.717,55.942,Medium 2 (between 34000 kg to 136000 kg),-3.5761260986328125,40.49172592163086,-3.575592041015625,40.49198913574219,Z2,False,18R/36L,2024-12-06,3
34210d,2024-12-06 03:40:54.491,2024-12-06 03:41:09.319,2024-12-06 03:42:24.905,90.414,Medium 1 (between 7000 kg and 34000 kg),-3.576143438165838,40.49175327107058,-3.5756440596147017,40.49197439420021,Z2,False,18R/36L,2024-12-06,3
3462c9,2024-12-06 03:43:14.098,2024-12-06 03:43:21.444,2024-12-06 03:46:15.378,181.28,Heavy (larger than 136000 kg),-3.5761260986328125,40.49172592163086,-3.5756284540349785,40.49197439420021,Z2,False,18R/36L,2024-12-06,3
4cadad,2024-12-06 05:04:39.177,2024-12-06 05:05:03.797,2024-12-06 05:05:58.301,79.124,Medium 2 (between 34000 kg to 136000 kg),-3.5761566162109375,40.49176025390625,-3.5756284540349785,40.49196275614076,Z2,False,18R/36L,2024-12-06,5
4844c6,2024-12-06 05:09:58.394,2024-12-06 05:10:04.553,2024-12-06 05:10:52.927,54.533,Medium 2 (between 34000 kg to 136000 kg),-3.5760498046875,40.49176490913003,-3.575653076171875,40.49198913574219,Z2,False,18R/36L,2024-12-06,5
4cae4c,2024-12-06 05:10:48.788,2024-12-06 05:10:56.360,2024-12-06 05:12:21.680,92.892,Medium 2 (between 34000 kg to 136000 kg),-3.5761278325861148,40.49176490913003,-3.5756284540349785,40.49197439420021,Z2,False,18R/36L,2024-12-06,5
394c12,2024-12-06 05:18:01.831,2024-12-06 05:18:10.620,2024-12-06 05:19:25.542,83.711,Medium 2 (between 34000 kg to 136000 kg),-3.5761260986328125,40.491783142089844,-3.5756378173828125,40.49197769165039,Z2,False,18R/36L,2024-12-06,5
4ca264,2024-12-06 05:25:49.223,2024-12-06 05:25:56.200,2024-12-06 05:26:43.710,54.487,Medium 2 (between 34000 kg to 136000 kg),-3.576299493963068,40.49249810687566,-3.57574462890625,40.492652893066406,Z4,False,18R/36L,2024-12-06,5
4d2259,2024-12-06 05:26:57.460,2024-12-06 05:27:06.564,2024-12-06 05:29:09.297,131.837,Medium 2 (between 34000 kg to 136000 kg),-3.576283888383345,40.49250974493511,-3.5757598876953125,40.492652893066406,Z4,False,18R/36L,2024-12-06,5
344498,2024-12-06 05:31:22.891,2024-12-06 05:31:47.467,2024-12-06 05:34:03.738,160.847,Medium 2 (between 34000 kg to 136000 kg),-3.576283888383345,40.49252138299457,-3.5757598876953125,40.49267578125,Z4,False,18R/36L,2024-12-06,5
3c64ae,2024-12-06 05:32:29.529,2024-12-06 05:32:56.012,2024-12-06 05:35:34.872,185.343,Medium 2 (between 34000 kg to 136000 kg),-3.5761566162109375,40.49177169799805,-3.5756440596147017,40.49197439420021,Z2,False,18R/36L,2024-12-06,5
4cac1e,2024-12-06 05:34:29.735,2024-12-06 05:35:13.727,2024-12-06 05:36:56.431,146.696,Medium 2 (between 34000 kg to 136000 kg),-3.576171875,40.49180603027344,-3.57562255859375,40.49197769165039,Z2,True,18R/36L,2024-12-06,5
3472c9,2024-12-06 05:33:01.469,2024-12-06 05:33:22.091,2024-12-06 05:38:20.408,318.939,Medium 2 (between 34000 kg to 136000 kg),-3.576315099542791,40.49250974493511,-3.575768904252486,40.492661039708025,Z4,False,18R/36L,2024-12-06,5
44cc41,2024-12-06 05:38:21.821,2024-12-06 05:38:29.305,2024-12-06 05:40:06.495,104.674,Medium 2 (between 34000 kg to 136000 kg),-3.576159043745561,40.49179982330839,-3.575592041015625,40.49198913574219,Z2,False,18R/36L,2024-12-06,5
4ca25a,2024-12-06 05:39:25.033,2024-12-06 05:39:56.377,2024-12-06 05:41:35.499,130.466,Medium 2 (between 34000 kg to 136000 kg),-3.576141357421875,40.49174880981445,-3.5756440596147017,40.49197439420021,Z2,False,18R/36L,2024-12-06,5
4ca9a9,2024-12-06 05:39:54.659,2024-12-06 05:41:37.426,2024-12-06 05:43:01.612,186.953,Medium 2 (between 34000 kg to 136000 kg),-3.576315099542791,40.49250974493511,-3.575768904252486,40.492661039708025,Z4,True,18R/36L,2024-12-06,5
4ca564,2024-12-06 05:44:15.465,2024-12-06 05:44:25.174,2024-12-06 05:45:18.100,62.635,Medium 2 (between 34000 kg to 136000 kg),-3.5761260986328125,40.49174880981445,-3.57562255859375,40.492000579833984,Z2,False,18R/36L,2024-12-06,5
3453cc,2024-12-06 05:45:49.392,2024-12-06 05:45:57.292,2024-12-06 05:48:29.984,160.592,Medium 2 (between 34000 kg to 136000 kg),-3.576143438165838,40.491811461367845,-3.575592041015625,40.49198913574219,Z2,False,18R/36L,2024-12-06,5
34750a,2024-12-06 05:51:08.431,2024-12-06 05:51:14.714,2024-12-06 05:52:46.906,98.475,Medium 2 (between 34000 kg to 136000 kg),-3.5760650634765625,40.491783142089844,-3.5756128484552554,40.49197439420021,Z2,False,18R/36L,2024-12-06,5
347312,2024-12-06 05:54:42.383,2024-12-06 05:54:50.292,2024-12-06 05:55:36.177,53.794,Medium 2 (between 34000 kg to 136000 kg),-3.576171875,40.49179458618164,-3.5756128484552554,40.49198603225967,Z2,False,18R/36L,2024-12-06,5
3423c4,2024-12-06 05:58:15.861,2024-12-06 05:58:36.127,2024-12-06 05:59:38.256,82.395,Medium 2 (between 34000 kg to 136000 kg),-3.5761260986328125,40.49176025390625,-3.5756378173828125,40.49197769165039,Z2,False,18R/36L,2024-12-06,5
347481,2024-12-06 06:00:40.023,2024-12-06 06:00:55.825,2024-12-06 06:01:54.485,74.462,Medium 2 (between 34000 kg to 136000 kg),-3.576174649325284,40.49179982330839,-3.5756378173828125,40.49197769165039,Z2,False,18R/36L,2024-12-06,6
34538e,2024-12-06 06:01:30.406,2024-12-06 06:02:42.067,2024-12-06 06:03:46.133,135.727,Medium 2 (between 34000 kg to 136000 kg),-3.576299493963068,40.49250974493511,-3.575768904252486,40.492661039708025,Z4,True,18R/36L,2024-12-06,6
4ca61c,2024-12-06 06:07:24.749,2024-12-06 06:07:30.580,2024-12-06 06:08:08.775,44.026,Medium 2 (between 34000 kg to 136000 kg),-3.5609130859375,40.49943923950195,-3.5603485107421875,40.499507904052734,Y1,False,18L/36R,2024-12-06,6
34750f,2024-12-06 06:08:11.826,2024-12-06 06:08:19.549,2024-12-06 06:08:57.246,45.42,Medium 2 (between 34000 kg to 136000 kg),-3.576112227006392,40.491718356892214,-3.5756284540349785,40.49197439420021,Z2,False,18R/36L,2024-12-06,6
