ICAO,ultimo_parado,despegue,tiempo_espera,aircraft_type,lat,lon,holding_point,fecha_despegue,hora_despegue,runway
347692,2024-12-06 15:03:31.358,2024-12-06 15:05:35.302,123.944,Heavy (larger than 136000 kg),40.498958587646484,-3.574676513671875,Z2,2024-12-06,15,18R/36L
4bb276,2024-12-06 14:09:54.206,2024-12-06 14:11:32.248,98.042,Medium 2 (between 34000 kg to 136000 kg),40.50544738769531,-3.5592041015625,Y1,2024-12-06,14,18L/36R
4ca25b,2024-12-03 16:09:40.059,2024-12-03 16:10:35.964,55.905,Medium 2 (between 34000 kg to 136000 kg),40.50635903568591,-3.559242595325817,Y1,2024-12-03,16,18L/36R
3473cf,2024-12-04 06:00:16.456,2024-12-04 06:01:51.154,94.698,Medium 1 (between 7000 kg and 34000 kg),40.506752014160156,-3.5592193603515625,Y1,2024-12-04,6,18L/36R
3473cf,2024-12-05 16:16:46.568,2024-12-05 16:19:02.586,136.018,Medium 1 (between 7000 kg and 34000 kg),40.49863815307617,-3.57464599609375,Z2,2024-12-05,16,18R/36L
4ba9e2,2024-12-06 11:23:52.411,2024-12-06 11:25:20.706,88.295,Heavy (larger than 136000 kg),40.5062255859375,-3.5592041015625,Y1,2024-12-06,11,18L/36R
3461cd,2024-12-05 16:07:17.915,2024-12-05 16:10:30.406,192.491,Medium 1 (between 7000 kg and 34000 kg),40.49574279785156,-3.5746307373046875,Z2,2024-12-05,16,18R/36L
4ca9ec,2024-12-01 20:10:10.027,2024-12-01 20:12:57.266,167.239,Medium 2 (between 34000 kg to 136000 kg),40.49894714355469,-3.5747222900390625,Z4,2024-12-01,20,18R/36L
4bc853,2024-12-04 14:02:30.187,2024-12-04 14:04:04.819,94.632,Medium 2 (between 34000 kg to 136000 kg),40.50529997227555,-3.559242595325817,Y1,2024-12-04,14,18L/36R
4d227d,2024-12-06 09:46:53.972,2024-12-06 09:48:31.867,97.895,Medium 2 (between 34000 kg to 136000 kg),40.506248474121094,-3.559234619140625,Y1,2024-12-06,9,18L/36R
aaf47d,2024-12-03 12:39:32.753,2024-12-03 12:41:07.756,95.003,Heavy (larger than 136000 kg),40.49773523363016,-3.574629696932706,Z1,2024-12-03,12,18R/36L
aaf47d,2024-12-05 09:59:36.860,2024-12-05 10:01:18.047,101.187,Heavy (larger than 136000 kg),40.49788652840307,-3.574629696932706,Z3,2024-12-05,10,18R/36L
3423c3,2024-12-01 11:00:25.262,2024-12-01 11:01:52.754,87.492,Medium 2 (between 34000 kg to 136000 kg),40.505474543167374,-3.5592113841663706,Y1,2024-12-01,11,18L/36R
3423c3,2024-12-03 11:40:25.986,2024-12-03 11:41:57.219,91.233,Medium 2 (between 34000 kg to 136000 kg),40.50582504272461,-3.5592193603515625,Y1,2024-12-03,11,18L/36R
3423c3,2024-12-03 20:42:53.218,2024-12-03 20:45:45.282,172.064,Medium 2 (between 34000 kg to 136000 kg),40.50525342003774,-3.5592269897460938,Y1,2024-12-03,20,18L/36R
3423c3,2024-12-05 06:34:00.141,2024-12-05 06:35:38.407,98.266,Medium 2 (between 34000 kg to 136000 kg),40.50523014391883,-3.5592269897460938,Y1,2024-12-05,6,18L/36R
3423c3,2024-12-06 15:07:48.973,2024-12-06 15:09:45.351,116.378,Medium 2 (between 34000 kg to 136000 kg),40.49835205078125,-3.57464599609375,Z4,2024-12-06,15,18R/36L
3423c3,2024-12-06 19:03:22.758,2024-12-06 19:04:50.974,88.216,Medium 2 (between 34000 kg to 136000 kg),40.49836349487305,-3.574676513671875,Z4,2024-12-06,19,18R/36L
3423c3,2024-12-07 00:27:58.941,2024-12-07 15:41:39.880,54820.939,Medium 2 (between 34000 kg to 136000 kg),40.50637435913086,-3.5592193603515625,KA6,2024-12-07,15,18L/36R
392af5,2024-12-03 16:22:18.228,2024-12-03 16:24:15.053,116.825,Medium 2 (between 34000 kg to 136000 kg),40.505916595458984,-3.5592193603515625,Y2,2024-12-03,16,18L/36R
392af5,2024-12-06 15:44:17.183,2024-12-06 15:45:59.868,102.685,Medium 2 (between 34000 kg to 136000 kg),40.4981803894043,-3.57464599609375,Z2,2024-12-06,15,18R/36L
3c64a3,2024-12-02 05:22:52.370,2024-12-02 05:24:45.199,112.829,Medium 2 (between 34000 kg to 136000 kg),40.4975723007978,-3.5746453025124287,Z4,2024-12-02,5,18R/36L
3c64a3,2024-12-03 05:35:12.183,2024-12-03 05:36:47.403,95.22,Medium 2 (between 34000 kg to 136000 kg),40.49724643513308,-3.574629696932706,Z2,2024-12-03,5,18R/36L
4a2aac,2024-12-01 12:03:07.968,2024-12-01 12:04:35.532,87.564,Medium 2 (between 34000 kg to 136000 kg),40.506009893902274,-3.5593830455433237,Y1,2024-12-01,12,18L/36R
4a2aac,2024-12-03 11:48:31.423,2024-12-03 11:50:03.375,91.952,Medium 2 (between 34000 kg to 136000 kg),40.50562583794028,-3.55941425670277,Y1,2024-12-03,11,18L/36R
4a2aac,2024-12-05 11:59:44.517,2024-12-05 12:01:12.515,87.998,Medium 2 (between 34000 kg to 136000 kg),40.50610299837791,-3.5593674399636006,Y1,2024-12-05,12,18L/36R
020044,2024-12-05 18:20:41.445,2024-12-05 18:22:09.736,88.291,Medium 2 (between 34000 kg to 136000 kg),40.49757385253906,-3.5746307373046875,Z3,2024-12-05,18,18R/36L
3c64ab,2024-12-03 16:21:18.040,2024-12-03 16:22:40.891,82.851,Medium 2 (between 34000 kg to 136000 kg),40.505882263183594,-3.559234619140625,Y2,2024-12-03,16,18L/36R
4952c9,2024-12-05 06:59:03.702,2024-12-05 07:01:31.777,148.075,Medium 2 (between 34000 kg to 136000 kg),40.498293860483976,-3.5746453025124287,Z4,2024-12-05,7,18R/36L
342107,2024-12-01 11:02:46.749,2024-12-01 11:04:13.824,87.075,Medium 2 (between 34000 kg to 136000 kg),40.50516128540039,-3.5592041015625,Y1,2024-12-01,11,18L/36R
342107,2024-12-04 09:42:36.958,2024-12-04 09:43:56.428,79.47,Medium 2 (between 34000 kg to 136000 kg),40.50453186035156,-3.5592113841663706,Y1,2024-12-04,9,18L/36R
342107,2024-12-06 12:28:59.296,2024-12-06 12:30:42.212,102.916,Medium 2 (between 34000 kg to 136000 kg),40.50542449951172,-3.5592041015625,Y1,2024-12-06,12,18L/36R
34744d,2024-12-03 11:50:53.907,2024-12-03 11:52:35.699,101.792,Medium 2 (between 34000 kg to 136000 kg),40.505653381347656,-3.5592193603515625,Y1,2024-12-03,11,18L/36R
440d42,2024-12-04 16:18:58.801,2024-12-04 16:21:34.029,155.228,Medium 1 (between 7000 kg and 34000 kg),40.498643002267606,-3.5746453025124287,Z2,2024-12-04,16,18R/36L
4d02d9,2024-12-04 14:20:41.392,2024-12-04 14:22:26.185,104.793,Medium 1 (between 7000 kg and 34000 kg),40.49808883666992,-3.5746612548828125,Z2,2024-12-04,14,18R/36L
4bb20b,2024-12-06 17:03:13.408,2024-12-06 17:04:04.533,51.125,Medium 2 (between 34000 kg to 136000 kg),40.50612627449682,-3.5592113841663706,Y1,2024-12-06,17,18L/36R
344545,2024-12-03 11:59:02.607,2024-12-03 12:00:26.307,83.7,Medium 1 (between 7000 kg and 34000 kg),40.498643002267606,-3.574660908092152,Z2,2024-12-03,12,18R/36L
34745a,2024-12-02 14:11:36.432,2024-12-02 14:13:51.717,135.285,Medium 2 (between 34000 kg to 136000 kg),40.49768868139235,-3.574660908092152,Z2,2024-12-02,14,18R/36L
34745a,2024-12-02 18:16:12.438,2024-12-02 18:18:10.446,118.008,Medium 2 (between 34000 kg to 136000 kg),40.49783706665039,-3.5746307373046875,Z2,2024-12-02,18,18R/36L
34745a,2024-12-03 14:44:39.863,2024-12-03 14:47:07.264,147.401,Medium 2 (between 34000 kg to 136000 kg),40.49842187913797,-3.574660908092152,Z4,2024-12-03,14,18R/36L
34745a,2024-12-04 14:33:14.111,2024-12-04 14:36:09.072,174.961,Medium 2 (between 34000 kg to 136000 kg),40.49794006347656,-3.57464599609375,Z2,2024-12-04,14,18R/36L
34745a,2024-12-05 10:36:24.209,2024-12-05 10:38:10.095,105.886,Medium 2 (between 34000 kg to 136000 kg),40.4981575012207,-3.57464599609375,Z2,2024-12-05,10,18R/36L
34745a,2024-12-06 06:23:45.751,2024-12-06 06:25:20.022,94.271,Medium 2 (between 34000 kg to 136000 kg),40.50599670410156,-3.559234619140625,Y1,2024-12-06,6,18L/36R
34745a,2024-12-06 14:48:56.141,2024-12-06 14:52:40.784,224.643,Medium 2 (between 34000 kg to 136000 kg),40.506649017333984,-3.559234619140625,Y1,2024-12-06,14,18L/36R
34745a,2024-12-07 06:36:54.048,2024-12-07 06:38:34.224,100.176,Medium 2 (between 34000 kg to 136000 kg),40.49682746499271,-3.574629696932706,Z2,2024-12-07,6,18R/36L
34745a,2024-12-07 14:19:27.512,2024-12-07 14:21:02.298,94.786,Medium 2 (between 34000 kg to 136000 kg),40.50670817746954,-3.559242595325817,Y1,2024-12-07,14,18L/36R
4ca80f,2024-12-01 09:45:07.684,2024-12-01 09:46:41.901,94.217,Medium 2 (between 34000 kg to 136000 kg),40.50575637817383,-3.5592193603515625,Y1,2024-12-01,9,18L/36R
aa7f5e,2024-12-04 12:08:25.892,2024-12-04 12:10:55.643,149.751,Heavy (larger than 136000 kg),40.496769274695446,-3.574629696932706,Z3,2024-12-04,12,18R/36L
392af2,2024-12-02 11:43:01.998,2024-12-02 11:44:01.830,59.832,Medium 2 (between 34000 kg to 136000 kg),40.49113645391949,-3.554014726118608,K2,2024-12-02,11,14L/32R
347343,2024-12-02 11:59:23.687,2024-12-02 12:02:02.997,159.31,Heavy (larger than 136000 kg),40.48014450073242,-3.5711822509765625,LE,2024-12-02,12,14R/32L
347343,2024-12-04 13:06:44.297,2024-12-04 13:08:56.354,132.057,Heavy (larger than 136000 kg),40.4975723007978,-3.5746453025124287,Z3,2024-12-04,13,18R/36L
347343,2024-12-07 11:04:57.660,2024-12-07 11:06:57.568,119.908,Heavy (larger than 136000 kg),40.49843351719743,-3.574660908092152,Z3,2024-12-07,11,18R/36L
34750b,2024-12-01 14:35:56.025,2024-12-01 14:37:41.724,105.699,Medium 2 (between 34000 kg to 136000 kg),40.50642013549805,-3.559234619140625,Y1,2024-12-01,14,18L/36R
34750b,2024-12-02 05:51:15.387,2024-12-02 05:54:26.515,191.128,Medium 2 (between 34000 kg to 136000 kg),40.498043060302734,-3.57464599609375,Z2,2024-12-02,5,18R/36L
34750b,2024-12-02 09:48:56.166,2024-12-02 09:50:20.160,83.994,Medium 2 (between 34000 kg to 136000 kg),40.48172126382084,-3.5727726329456675,LB,2024-12-02,9,14R/32L
34750b,2024-12-02 14:34:22.175,2024-12-02 14:35:44.272,82.097,Medium 2 (between 34000 kg to 136000 kg),40.50597381591797,-3.559234619140625,Y1,2024-12-02,14,18L/36R
34750b,2024-12-03 06:33:49.508,2024-12-03 06:35:33.753,104.245,Medium 2 (between 34000 kg to 136000 kg),40.49766540527344,-3.57464599609375,Z2,2024-12-03,6,18R/36L
34750b,2024-12-03 14:26:00.236,2024-12-03 14:27:29.565,89.329,Medium 2 (between 34000 kg to 136000 kg),40.49850082397461,-3.574676513671875,Z2,2024-12-03,14,18R/36L
34750b,2024-12-04 14:28:42.946,2024-12-04 14:31:58.468,195.522,Medium 2 (between 34000 kg to 136000 kg),40.497825622558594,-3.57464599609375,Z2,2024-12-04,14,18R/36L
34750b,2024-12-05 05:49:06.578,2024-12-05 05:50:37.471,90.893,Medium 2 (between 34000 kg to 136000 kg),40.499108524645784,-3.574660908092152,Z4,2024-12-05,5,18R/36L
34750b,2024-12-05 09:52:34.546,2024-12-05 09:56:50.538,255.992,Medium 2 (between 34000 kg to 136000 kg),40.49883270263672,-3.57464599609375,Z4,2024-12-05,9,18R/36L
34750b,2024-12-05 14:22:10.904,2024-12-05 14:23:38.491,87.587,Medium 2 (between 34000 kg to 136000 kg),40.49898050599179,-3.574660908092152,Z4,2024-12-05,14,18R/36L
34750b,2024-12-07 06:23:20.284,2024-12-07 06:24:33.746,73.462,Medium 2 (between 34000 kg to 136000 kg),40.49583435058594,-3.5746307373046875,Z2,2024-12-07,6,18R/36L
394c0c,2024-12-05 20:05:44.126,2024-12-05 20:07:25.105,100.979,Medium 2 (between 34000 kg to 136000 kg),40.497562408447266,-3.574676513671875,Z2,2024-12-05,20,18R/36L
aad5ca,2024-12-03 12:12:59.472,2024-12-03 12:15:33.026,153.554,Heavy (larger than 136000 kg),40.497642517089844,-3.5746307373046875,Z1,2024-12-03,12,18R/36L
344218,2024-12-06 14:59:54.721,2024-12-06 15:01:40.583,105.862,Medium 2 (between 34000 kg to 136000 kg),40.50574221853482,-3.5592113841663706,Y1,2024-12-06,15,18L/36R
346316,2024-12-01 15:18:55.398,2024-12-01 15:21:51.004,175.606,Medium 2 (between 34000 kg to 136000 kg),40.49687401723053,-3.574629696932706,Z1,2024-12-01,15,18R/36L
346316,2024-12-02 15:05:15.513,2024-12-02 15:07:01.028,105.515,Medium 2 (between 34000 kg to 136000 kg),40.497711181640625,-3.57464599609375,Z4,2024-12-02,15,18R/36L
346316,2024-12-03 11:14:41.795,2024-12-03 11:16:22.567,100.772,Medium 2 (between 34000 kg to 136000 kg),40.50519561767578,-3.5592193603515625,Y1,2024-12-03,11,18L/36R
346316,2024-12-03 16:53:05.312,2024-12-03 16:54:33.736,88.424,Medium 2 (between 34000 kg to 136000 kg),40.49766540527344,-3.574676513671875,Z3,2024-12-03,16,18R/36L
346316,2024-12-04 06:20:28.364,2024-12-04 06:25:30.646,302.282,Medium 2 (between 34000 kg to 136000 kg),40.4974365234375,-3.57464599609375,Z3,2024-12-04,6,18R/36L
346316,2024-12-04 13:10:40.923,2024-12-04 13:13:22.079,161.156,Medium 2 (between 34000 kg to 136000 kg),40.49661797992253,-3.574614091352983,Z1,2024-12-04,13,18R/36L
346316,2024-12-06 11:17:24.196,2024-12-06 11:18:50.581,86.385,Medium 2 (between 34000 kg to 136000 kg),40.50527669615664,-3.5592269897460938,Y1,2024-12-06,11,18L/36R
346316,2024-12-07 15:43:33.130,2024-12-07 15:45:36.427,123.297,Medium 2 (between 34000 kg to 136000 kg),40.49754902467889,-3.574660908092152,Z1,2024-12-07,15,18R/36L
46b82f,2024-12-06 12:30:31.028,2024-12-06 12:32:02.870,91.842,Medium 2 (between 34000 kg to 136000 kg),40.50635903568591,-3.5592113841663706,Y1,2024-12-06,12,18L/36R
89618d,2024-12-06 13:51:57.726,2024-12-06 13:53:32.898,95.172,Heavy (larger than 136000 kg),40.50849151611328,-3.55926513671875,Y3,2024-12-06,13,18L/36R
346204,2024-12-01 06:35:36.116,2024-12-01 06:37:20.981,104.865,Medium 2 (between 34000 kg to 136000 kg),40.50479507446289,-3.5592041015625,Y1,2024-12-01,6,18L/36R
346204,2024-12-03 19:34:53.100,2024-12-03 19:36:32.099,98.999,Medium 2 (between 34000 kg to 136000 kg),40.505381438691735,-3.559242595325817,Y1,2024-12-03,19,18L/36R
346204,2024-12-04 09:28:57.592,2024-12-04 09:33:29.379,271.787,Medium 2 (between 34000 kg to 136000 kg),40.50448530811374,-3.5591957785866475,Y1,2024-12-04,9,18L/36R
346204,2024-12-06 19:04:26.838,2024-12-06 19:06:13.509,106.671,Medium 2 (between 34000 kg to 136000 kg),40.498146057128906,-3.574676513671875,Z4,2024-12-06,19,18R/36L
71002a,2024-12-05 14:41:26.578,2024-12-05 14:44:22.191,175.613,Heavy (larger than 136000 kg),40.506533606577726,-3.5592269897460938,Y1,2024-12-05,14,18L/36R
347219,2024-12-02 08:13:37.980,2024-12-02 08:15:13.378,95.398,Medium 2 (between 34000 kg to 136000 kg),40.505802154541016,-3.5592193603515625,Y1,2024-12-02,8,18L/36R
347219,2024-12-04 11:08:56.530,2024-12-04 11:10:32.865,96.335,Medium 2 (between 34000 kg to 136000 kg),40.49763107299805,-3.57464599609375,Z4,2024-12-04,11,18R/36L
347219,2024-12-04 15:54:50.847,2024-12-04 15:56:31.332,100.485,Medium 2 (between 34000 kg to 136000 kg),40.505653381347656,-3.5592193603515625,Y1,2024-12-04,15,18L/36R
347219,2024-12-07 19:39:37.003,2024-12-07 19:41:20.309,103.306,Medium 2 (between 34000 kg to 136000 kg),40.505470275878906,-3.559234619140625,Y1,2024-12-07,19,18L/36R
020132,2024-12-05 09:48:49.442,2024-12-05 09:50:26.918,97.476,Medium 1 (between 7000 kg and 34000 kg),40.49380156953456,-3.574614091352983,Z2,2024-12-05,9,18R/36L
346107,2024-12-06 11:56:35.037,2024-12-06 11:59:18.812,163.775,Medium 2 (between 34000 kg to 136000 kg),40.497596740722656,-3.57464599609375,Z2,2024-12-06,11,18R/36L
4ca5c8,2024-12-04 11:05:03.769,2024-12-04 11:06:45.818,102.049,Medium 2 (between 34000 kg to 136000 kg),40.49638366699219,-3.5746307373046875,Z3,2024-12-04,11,18R/36L
343141,2024-12-01 08:15:24.103,2024-12-01 08:17:39.509,135.406,Medium 2 (between 34000 kg to 136000 kg),40.505427990929554,-3.5592269897460938,Y1,2024-12-01,8,18L/36R
343141,2024-12-02 15:28:29.111,2024-12-02 15:30:22.837,113.726,Medium 2 (between 34000 kg to 136000 kg),40.505367279052734,-3.559234619140625,Y1,2024-12-02,15,18L/36R
343141,2024-12-03 12:34:02.006,2024-12-03 12:36:27.197,145.191,Medium 2 (between 34000 kg to 136000 kg),40.49845504760742,-3.5746307373046875,Z4,2024-12-03,12,18R/36L
343141,2024-12-04 15:04:38.687,2024-12-04 15:07:13.496,154.809,Medium 2 (between 34000 kg to 136000 kg),40.49810028076172,-3.57464599609375,Z4,2024-12-04,15,18R/36L
343141,2024-12-04 22:15:25.303,2024-12-04 22:16:36.944,71.641,Medium 2 (between 34000 kg to 136000 kg),40.497928619384766,-3.57464599609375,Z4,2024-12-04,22,18R/36L
343141,2024-12-05 19:14:39.349,2024-12-05 19:16:21.841,102.492,Medium 2 (between 34000 kg to 136000 kg),40.4981803894043,-3.574676513671875,Z4,2024-12-05,19,18R/36L
343141,2024-12-06 06:34:50.780,2024-12-06 06:36:29.716,98.936,Medium 2 (between 34000 kg to 136000 kg),40.498077392578125,-3.57464599609375,Z4,2024-12-06,6,18R/36L
343141,2024-12-07 07:10:39.778,2024-12-07 07:12:03.529,83.751,Medium 2 (between 34000 kg to 136000 kg),40.49793308064089,-3.574629696932706,Z4,2024-12-07,7,18R/36L
347288,2024-12-02 16:09:59.338,2024-12-02 16:10:53.262,53.924,Medium 2 (between 34000 kg to 136000 kg),40.505567647643005,-3.5592269897460938,Y1,2024-12-02,16,18L/36R
347288,2024-12-03 08:05:53.164,2024-12-03 08:07:05.438,72.274,Medium 2 (between 34000 kg to 136000 kg),40.50534652451337,-3.559242595325817,Y1,2024-12-03,8,18L/36R
347288,2024-12-03 14:37:42.307,2024-12-03 14:39:36.827,114.52,Medium 2 (between 34000 kg to 136000 kg),40.50578877077264,-3.5592113841663706,Y1,2024-12-03,14,18L/36R
347288,2024-12-04 16:53:26.000,2024-12-04 16:55:16.605,110.605,Medium 2 (between 34000 kg to 136000 kg),40.49828338623047,-3.57464599609375,Z4,2024-12-04,16,18R/36L
347288,2024-12-06 06:43:34.418,2024-12-06 06:45:10.347,95.929,Medium 2 (between 34000 kg to 136000 kg),40.49760818481445,-3.57464599609375,Z4,2024-12-06,6,18R/36L
347288,2024-12-07 11:20:24.037,2024-12-07 11:21:18.386,54.349,Medium 2 (between 34000 kg to 136000 kg),40.50548618122683,-3.5592113841663706,Y1,2024-12-07,11,18L/36R
347288,2024-12-07 19:26:30.628,2024-12-07 19:28:02.641,92.013,Medium 2 (between 34000 kg to 136000 kg),40.50545883178711,-3.55926513671875,Y1,2024-12-07,19,18L/36R
39cea8,2024-12-02 19:31:26.275,2024-12-02 19:33:31.500,125.225,Medium 2 (between 34000 kg to 136000 kg),40.50562583794028,-3.559242595325817,Y1,2024-12-02,19,18L/36R
3444ce,2024-12-06 11:20:48.611,2024-12-06 11:22:56.613,128.002,Heavy (larger than 136000 kg),40.49909591674805,-3.5746612548828125,Z1,2024-12-06,11,18R/36L
3444ce,2024-12-07 12:05:59.968,2024-12-07 12:07:59.015,119.047,Heavy (larger than 136000 kg),40.49839782714844,-3.5746307373046875,Z1,2024-12-07,12,18R/36L
ab9387,2024-12-04 09:18:55.478,2024-12-04 09:23:07.199,251.721,Heavy (larger than 136000 kg),40.4970703125,-3.57464599609375,Z2,2024-12-04,9,18R/36L
344197,2024-12-01 06:53:27.857,2024-12-01 06:54:27.559,59.702,Medium 2 (between 34000 kg to 136000 kg),40.49842187913797,-3.5746453025124287,Z4,2024-12-01,6,18R/36L
344197,2024-12-02 15:17:53.251,2024-12-02 15:19:56.646,123.395,Medium 2 (between 34000 kg to 136000 kg),40.505584716796875,-3.5592193603515625,Y1,2024-12-02,15,18L/36R
344197,2024-12-02 19:17:22.129,2024-12-02 19:20:54.361,212.232,Medium 2 (between 34000 kg to 136000 kg),40.498512268066406,-3.57464599609375,Z4,2024-12-02,19,18R/36L
344197,2024-12-03 11:28:55.198,2024-12-03 11:31:46.882,171.684,Medium 2 (between 34000 kg to 136000 kg),40.50590515136719,-3.5592193603515625,Y1,2024-12-03,11,18L/36R
344197,2024-12-03 15:29:51.878,2024-12-03 15:31:36.018,104.14,Medium 2 (between 34000 kg to 136000 kg),40.505882263183594,-3.5592193603515625,Y1,2024-12-03,15,18L/36R
344197,2024-12-03 19:09:44.199,2024-12-03 19:11:10.365,86.166,Medium 2 (between 34000 kg to 136000 kg),40.498409271240234,-3.5746307373046875,Z4,2024-12-03,19,18R/36L
344197,2024-12-07 07:29:46.869,2024-12-07 07:31:26.660,99.791,Medium 2 (between 34000 kg to 136000 kg),40.497276306152344,-3.5746307373046875,Z4,2024-12-07,7,18R/36L
34654b,2024-12-05 14:52:07.967,2024-12-05 14:53:56.524,108.557,Medium 2 (between 34000 kg to 136000 kg),40.50573058047537,-3.5592113841663706,Y1,2024-12-05,14,18L/36R
34654b,2024-12-07 15:01:21.503,2024-12-07 15:02:58.249,96.746,Medium 2 (between 34000 kg to 136000 kg),40.5062255859375,-3.5592193603515625,Y1,2024-12-07,15,18L/36R
347247,2024-12-02 12:55:37.152,2024-12-02 12:57:12.452,95.3,Medium 2 (between 34000 kg to 136000 kg),40.49728775024414,-3.57464599609375,Z4,2024-12-02,12,18R/36L
347247,2024-12-03 11:04:37.615,2024-12-03 11:06:40.579,122.964,Medium 2 (between 34000 kg to 136000 kg),40.4987477448027,-3.574660908092152,Z4,2024-12-03,11,18R/36L
347247,2024-12-03 17:51:30.259,2024-12-03 17:53:31.187,120.928,Medium 2 (between 34000 kg to 136000 kg),40.49801454705707,-3.5746453025124287,Z4,2024-12-03,17,18R/36L
347247,2024-12-04 06:25:00.198,2024-12-04 06:26:33.596,93.398,Medium 2 (between 34000 kg to 136000 kg),40.505950927734375,-3.5592193603515625,Y1,2024-12-04,6,18L/36R
347247,2024-12-04 11:38:36.309,2024-12-04 11:40:42.764,126.455,Medium 2 (between 34000 kg to 136000 kg),40.5047721862793,-3.5592193603515625,Y1,2024-12-04,11,18L/36R
347247,2024-12-04 16:21:22.766,2024-12-04 16:23:30.328,127.562,Medium 2 (between 34000 kg to 136000 kg),40.4985237121582,-3.57464599609375,Z4,2024-12-04,16,18R/36L
347247,2024-12-05 10:56:54.085,2024-12-05 10:58:46.014,111.929,Medium 2 (between 34000 kg to 136000 kg),40.49846843137579,-3.5746453025124287,Z4,2024-12-05,10,18R/36L
347247,2024-12-06 11:14:52.307,2024-12-06 11:16:23.940,91.633,Medium 2 (between 34000 kg to 136000 kg),40.50553894042969,-3.5592193603515625,Y1,2024-12-06,11,18L/36R
347247,2024-12-06 15:49:31.460,2024-12-06 15:50:32.350,60.89,Medium 2 (between 34000 kg to 136000 kg),40.50691223144531,-3.559234619140625,Y3,2024-12-06,15,18L/36R
347247,2024-12-07 08:03:08.981,2024-12-07 08:06:11.478,182.497,Medium 2 (between 34000 kg to 136000 kg),40.49687576293945,-3.5746307373046875,Z3,2024-12-07,8,18R/36L
347247,2024-12-07 16:09:40.764,2024-12-07 16:13:03.159,202.395,Medium 2 (between 34000 kg to 136000 kg),40.49740219116211,-3.5746612548828125,Z3,2024-12-07,16,18R/36L
407844,2024-12-05 18:03:46.460,2024-12-05 18:05:35.801,109.341,Medium 2 (between 34000 kg to 136000 kg),40.49749083438162,-3.574629696932706,Z3,2024-12-05,18,18R/36L
344495,2024-12-04 07:06:26.384,2024-12-04 07:08:30.452,124.068,Medium 1 (between 7000 kg and 34000 kg),40.50630569458008,-3.5592193603515625,Y2,2024-12-04,7,18L/36R
