icao,hour,day,on_ground_min,on_ground_max,ground,flying
3420CB,12,3,0.0,0.0,1.0,0.0
46B8B2,13,3,0.0,0.0,1.0,0.0
4CAE51,13,3,0.0,0.0,1.0,0.0
4B1A1F,13,3,0.0,0.0,1.0,0.0
346555,13,3,1.0,1.0,0.0,1.0
4B161F,13,3,0.0,0.0,1.0,0.0
3444DA,13,3,0.0,0.0,1.0,0.0
440282,13,3,0.0,0.0,1.0,0.0
407462,13,3,0.0,0.0,1.0,0.0
780D8F,13,3,0.0,0.0,1.0,0.0
4952CA,13,3,0.0,0.0,1.0,0.0
406AE3,13,3,0.0,0.0,1.0,0.0
346088,14,3,0.0,0.0,1.0,0.0
347518,6,3,1.0,1.0,0.0,1.0
342091,6,3,0.0,0.0,1.0,0.0
4CADA4,6,3,0.0,0.0,1.0,0.0
346204,6,3,0.0,0.0,1.0,0.0
4CADE0,6,3,0.0,0.0,1.0,0.0
3415CE,7,3,0.0,0.0,1.0,0.0
44D1C3,7,3,0.0,0.0,1.0,0.0
3991E1,7,3,0.0,0.0,1.0,0.0
344502,7,3,0.0,0.0,1.0,0.0
39E68E,7,3,0.0,0.0,1.0,0.0
347191,7,3,0.0,0.0,1.0,0.0
34604B,7,3,0.0,0.0,1.0,0.0
4D244C,7,3,0.0,0.0,1.0,0.0
343694,7,3,0.0,0.0,1.0,0.0
4CAD11,8,3,0.0,0.0,1.0,0.0
34604E,8,3,1.0,1.0,0.0,1.0
4CADC2,8,3,0.0,0.0,1.0,0.0
471841,8,3,0.0,0.0,1.0,0.0
3475D6,8,3,0.0,0.0,1.0,0.0
449683,8,3,0.0,0.0,1.0,0.0
34768D,9,3,0.0,0.0,1.0,0.0
342210,9,3,0.0,0.0,1.0,0.0
346385,10,3,0.0,0.0,1.0,0.0
4B1699,10,3,0.0,0.0,1.0,0.0
346316,10,3,0.0,0.0,1.0,0.0
4BC849,10,3,0.0,0.0,1.0,0.0
A52736,10,3,0.0,0.0,1.0,0.0
48C2A3,10,3,0.0,0.0,1.0,0.0
345251,10,3,0.0,0.0,1.0,0.0
4CAD2A,18,1,0.0,0.0,1.0,0.0
406091,18,1,0.0,0.0,1.0,0.0
4D00F4,19,1,0.0,0.0,1.0,0.0
4CA2C1,19,1,0.0,0.0,1.0,0.0
3420CC,19,1,0.0,0.0,1.0,0.0
342211,19,1,0.0,0.0,1.0,0.0
4B194D,19,1,0.0,0.0,1.0,0.0
347648,19,1,0.0,0.0,1.0,0.0
39D302,19,1,0.0,0.0,1.0,0.0
495213,19,1,0.0,0.0,1.0,0.0
471F41,19,1,0.0,0.0,1.0,0.0
4CAE97,20,1,0.0,0.0,1.0,0.0
347454,20,1,0.0,0.0,1.0,0.0
392AF9,20,1,0.0,0.0,1.0,0.0
4CA56A,20,1,0.0,0.0,1.0,0.0
485A32,5,2,0.0,0.0,1.0,0.0
34629A,5,2,0.0,0.0,1.0,0.0
347247,6,2,0.0,0.0,1.0,0.0
344498,6,2,0.0,0.0,1.0,0.0
344156,6,2,0.0,0.0,1.0,0.0
3420CB,6,2,0.0,0.0,1.0,0.0
342188,6,2,0.0,0.0,1.0,0.0
4CAFD2,6,2,0.0,0.0,1.0,0.0
4951D8,7,2,0.0,0.0,1.0,0.0
345250,7,2,0.0,0.0,1.0,0.0
342353,7,2,1.0,1.0,0.0,1.0
4951CE,7,2,0.0,0.0,1.0,0.0
4D22B7,7,2,0.0,0.0,1.0,0.0
342090,7,2,0.0,0.0,1.0,0.0
342059,8,2,0.0,0.0,1.0,0.0
4CAFB5,8,2,0.0,0.0,1.0,0.0
344416,8,2,0.0,0.0,1.0,0.0
4ACB58,18,7,0.0,0.0,1.0,0.0
3C0CA3,19,7,0.0,0.0,1.0,0.0
4B1617,19,7,0.0,0.0,1.0,0.0
346691,19,7,0.0,0.0,1.0,0.0
4D220A,19,7,0.0,0.0,1.0,0.0
4D24AF,19,7,0.0,0.0,1.0,0.0
4401C3,19,7,0.0,0.0,1.0,0.0
345688,19,7,0.0,0.0,1.0,0.0
495149,19,7,0.0,0.0,1.0,0.0
4BB0B2,19,7,0.0,0.0,1.0,0.0
3451D8,19,7,0.0,0.0,1.0,0.0
4952C2,20,7,0.0,0.0,1.0,0.0
407FAF,20,7,0.0,0.0,1.0,0.0
4CAE5A,20,7,0.0,0.0,1.0,0.0
34604B,20,7,0.0,1.0,1.0,1.0
4CA566,20,7,0.0,0.0,1.0,0.0
4D24C4,20,7,0.0,0.0,1.0,0.0
344156,20,7,0.0,0.0,1.0,0.0
4401E8,20,7,0.0,0.0,1.0,0.0
346644,20,7,0.0,0.0,1.0,0.0
40766D,20,7,0.0,0.0,1.0,0.0
AACE63,20,7,0.0,0.0,1.0,0.0
4CADFF,20,7,0.0,0.0,1.0,0.0
4400C8,21,7,0.0,0.0,1.0,0.0
40766D,21,7,0.0,0.0,1.0,0.0
347311,21,7,0.0,0.0,1.0,0.0
4D2221,21,7,0.0,0.0,1.0,0.0
4CAE90,21,7,0.0,0.0,1.0,0.0
34620B,21,7,0.0,0.0,1.0,0.0
400CEB,21,7,0.0,0.0,1.0,0.0
4D2518,21,7,0.0,0.0,1.0,0.0
407031,21,7,0.0,0.0,1.0,0.0
4ACA46,22,7,0.0,0.0,1.0,0.0
3C65CF,22,7,0.0,0.0,1.0,0.0
40768A,22,7,0.0,0.0,1.0,0.0
4CAC84,22,7,0.0,0.0,1.0,0.0
341545,23,7,0.0,0.0,1.0,0.0
502D7D,23,7,0.0,0.0,1.0,0.0
346456,23,7,0.0,0.0,1.0,0.0
346057,23,7,0.0,0.0,1.0,0.0
346310,23,7,0.0,1.0,1.0,1.0
34644B,8,1,0.0,0.0,1.0,0.0
347454,8,1,0.0,0.0,1.0,0.0
347453,8,1,0.0,0.0,1.0,0.0
4076B0,8,1,0.0,0.0,1.0,0.0
400B00,8,1,0.0,0.0,1.0,0.0
344501,8,1,0.0,0.0,1.0,0.0
344487,8,1,0.0,0.0,1.0,0.0
406B59,8,1,0.0,0.0,1.0,0.0
39DE40,9,1,0.0,0.0,1.0,0.0
440036,9,1,0.0,0.0,1.0,0.0
4D2504,9,1,0.0,0.0,1.0,0.0
345695,9,1,0.0,0.0,1.0,0.0
407FC7,9,1,0.0,0.0,1.0,0.0
503E36,9,1,0.0,0.0,1.0,0.0
40665F,9,1,0.0,0.0,1.0,0.0
8964FF,9,1,0.0,1.0,1.0,1.0
45D962,9,1,0.0,0.0,1.0,0.0
346083,10,1,0.0,0.0,1.0,0.0
4CAD3C,10,1,0.0,0.0,1.0,0.0
3C666C,10,1,0.0,0.0,1.0,0.0
461F9E,10,1,0.0,0.0,1.0,0.0
3C49B1,10,1,0.0,0.0,1.0,0.0
8963F1,10,1,0.0,0.0,1.0,0.0
4CA740,10,1,0.0,0.0,1.0,0.0
345207,10,1,0.0,0.0,1.0,0.0
4CAFD0,10,1,0.0,0.0,1.0,0.0
3C6467,11,1,0.0,0.0,1.0,0.0
342352,11,1,1.0,1.0,0.0,1.0
344218,11,1,0.0,0.0,1.0,0.0
4B0280,11,1,0.0,0.0,1.0,0.0
4D226E,11,1,0.0,0.0,1.0,0.0
45AA0A,11,1,0.0,0.0,1.0,0.0
345695,11,1,0.0,0.0,1.0,0.0
3CF62A,11,1,0.0,0.0,1.0,0.0
344344,11,1,0.0,0.0,1.0,0.0
34448D,11,1,0.0,0.0,1.0,0.0
34635A,11,1,0.0,0.0,1.0,0.0
600B22,7,7,0.0,1.0,1.0,1.0
3424D1,7,7,0.0,0.0,1.0,0.0
495150,7,7,0.0,0.0,1.0,0.0
343694,7,7,0.0,0.0,1.0,0.0
4CAE54,7,7,0.0,0.0,1.0,0.0
3C5EFA,7,7,0.0,0.0,1.0,0.0
344099,8,7,0.0,0.0,1.0,0.0
C0611F,8,7,0.0,0.0,1.0,0.0
3C4B30,8,7,0.0,0.0,1.0,0.0
345101,8,7,0.0,0.0,1.0,0.0
347453,8,7,0.0,0.0,1.0,0.0
4CAD40,8,7,0.0,0.0,1.0,0.0
347288,8,7,0.0,0.0,1.0,0.0
4CA258,8,7,0.0,0.0,1.0,0.0
3420CC,8,7,0.0,0.0,1.0,0.0
347501,8,7,0.0,0.0,1.0,0.0
4ACA0D,8,7,0.0,0.0,1.0,0.0
407F8C,9,7,0.0,0.0,1.0,0.0
34134D,9,7,0.0,0.0,1.0,0.0
344115,9,7,1.0,1.0,0.0,1.0
4009F9,9,7,0.0,0.0,1.0,0.0
8964BB,9,7,0.0,1.0,1.0,1.0
344416,9,7,0.0,0.0,1.0,0.0
347387,9,7,0.0,0.0,1.0,0.0
3472C9,9,7,0.0,0.0,1.0,0.0
44D2AA,9,7,0.0,0.0,1.0,0.0
40757F,10,7,0.0,0.0,1.0,0.0
4CA762,10,7,0.0,0.0,1.0,0.0
3C654E,10,7,0.0,0.0,1.0,0.0
39D315,10,7,0.0,0.0,1.0,0.0
4B0274,10,7,0.0,0.0,1.0,0.0
346181,10,7,0.0,0.0,1.0,0.0
406229,10,7,0.0,0.0,1.0,0.0
45AB4F,10,7,0.0,0.0,1.0,0.0
3C79B7,10,7,0.0,0.0,1.0,0.0
440141,10,7,0.0,0.0,1.0,0.0
345695,11,7,0.0,0.0,1.0,0.0
3991E3,11,7,0.0,0.0,1.0,0.0
A8B75A,11,7,0.0,0.0,1.0,0.0
342210,11,7,0.0,0.0,1.0,0.0
440CB1,19,5,0.0,0.0,1.0,0.0
3452C6,19,5,0.0,1.0,1.0,1.0
3C56F5,19,5,0.0,0.0,1.0,0.0
346147,19,5,0.0,0.0,1.0,0.0
4CA97C,19,5,0.0,0.0,1.0,0.0
49529A,19,5,0.0,0.0,1.0,0.0
3453C1,20,5,0.0,0.0,1.0,0.0
4CACDF,20,5,0.0,0.0,1.0,0.0
4CAD29,20,5,0.0,0.0,1.0,0.0
406542,20,5,0.0,0.0,1.0,0.0
3415CE,21,5,0.0,0.0,1.0,0.0
347287,21,5,0.0,0.0,1.0,0.0
0200F8,21,5,0.0,0.0,1.0,0.0
3444CF,21,5,0.0,0.0,1.0,0.0
4CAA60,21,5,0.0,0.0,1.0,0.0
6B316A,21,5,0.0,0.0,1.0,0.0
4952C8,21,5,0.0,0.0,1.0,0.0
4CA809,21,5,0.0,0.0,1.0,0.0
4CADF7,22,5,0.0,0.0,1.0,0.0
34754C,22,5,0.0,0.0,1.0,0.0
4D2225,23,5,0.0,0.0,1.0,0.0
4BB190,1,6,0.0,0.0,1.0,0.0
342353,2,6,1.0,1.0,0.0,1.0
347643,3,6,0.0,0.0,1.0,0.0
4CA814,7,5,0.0,0.0,1.0,0.0
4CAE91,7,5,0.0,0.0,1.0,0.0
3964F8,7,5,0.0,0.0,1.0,0.0
AB7613,7,5,0.0,0.0,1.0,0.0
4D00ED,8,5,0.0,0.0,1.0,0.0
39D300,8,5,0.0,0.0,1.0,0.0
346199,8,5,0.0,0.0,1.0,0.0
4CAC64,8,5,0.0,0.0,1.0,0.0
406A91,8,5,0.0,0.0,1.0,0.0
3C54A1,8,5,0.0,0.0,1.0,0.0
4CA56B,8,5,0.0,0.0,1.0,0.0
3C6424,8,5,0.0,0.0,1.0,0.0
345583,8,5,0.0,0.0,1.0,0.0
342352,9,5,1.0,1.0,0.0,1.0
3964F7,9,5,0.0,0.0,1.0,0.0
344648,9,5,0.0,0.0,1.0,0.0
502D24,9,5,0.0,0.0,1.0,0.0
40600D,9,5,0.0,0.0,1.0,0.0
AA7439,9,5,0.0,0.0,1.0,0.0
3475D8,9,5,0.0,0.0,1.0,0.0
4CAD4F,10,5,0.0,0.0,1.0,0.0
4CAC20,10,5,0.0,0.0,1.0,0.0
48C12D,10,5,0.0,0.0,1.0,0.0
345698,10,5,0.0,0.0,1.0,0.0
45D064,10,5,0.0,0.0,1.0,0.0
000001,10,5,0.0,0.0,1.0,0.0
3474DA,10,5,0.0,0.0,1.0,0.0
503D6F,10,5,0.0,0.0,1.0,0.0
406445,10,5,0.0,0.0,1.0,0.0
45D068,10,5,0.0,0.0,1.0,0.0
34768B,10,5,0.0,0.0,1.0,0.0
7816B3,10,5,0.0,1.0,1.0,1.0
440209,10,5,0.0,0.0,1.0,0.0
4CAD2A,10,5,0.0,0.0,1.0,0.0
4AC998,10,5,0.0,0.0,1.0,0.0
34650F,10,5,0.0,0.0,1.0,0.0
4CA802,10,5,0.0,0.0,1.0,0.0
440179,11,5,0.0,0.0,1.0,0.0
40772E,11,5,0.0,0.0,1.0,0.0
4CAE1C,11,5,0.0,0.0,1.0,0.0
3C66E9,11,5,0.0,0.0,1.0,0.0
407AC3,11,5,0.0,0.0,1.0,0.0
34368C,18,3,0.0,0.0,1.0,0.0
495215,18,3,0.0,0.0,1.0,0.0
06A2F2,18,3,0.0,0.0,1.0,0.0
4892C4,18,3,0.0,0.0,1.0,0.0
407F0D,18,3,0.0,0.0,1.0,0.0
4951D4,18,3,0.0,0.0,1.0,0.0
471E16,18,3,0.0,0.0,1.0,0.0
4CA63B,18,3,0.0,0.0,1.0,0.0
4D23B6,19,3,0.0,0.0,1.0,0.0
3420CA,19,3,0.0,0.0,1.0,0.0
34568C,19,3,0.0,0.0,1.0,0.0
346204,19,3,0.0,0.0,1.0,0.0
347312,19,3,0.0,0.0,1.0,0.0
F6484A,19,3,0.0,0.0,1.0,0.0
4866EE,19,3,0.0,0.0,1.0,0.0
4D2274,19,3,0.0,0.0,1.0,0.0
406CA3,19,3,0.0,0.0,1.0,0.0
347306,20,3,0.0,0.0,1.0,0.0
346555,20,3,1.0,1.0,0.0,1.0
39DE42,20,3,0.0,0.0,1.0,0.0
4CAC1F,20,3,0.0,0.0,1.0,0.0
3445D4,20,3,0.0,0.0,1.0,0.0
3C70B6,20,3,0.0,0.0,1.0,0.0
495149,20,3,0.0,0.0,1.0,0.0
34538E,20,3,0.0,0.0,1.0,0.0
44CE4F,20,3,0.0,0.0,1.0,0.0
34224E,20,3,0.0,0.0,1.0,0.0
4952CD,20,3,0.0,0.0,1.0,0.0
34644C,21,3,0.0,0.0,1.0,0.0
344545,21,3,0.0,0.0,1.0,0.0
4CADEF,21,3,0.0,0.0,1.0,0.0
47880F,22,3,0.0,0.0,1.0,0.0
40762C,22,3,0.0,0.0,1.0,0.0
3472C9,23,3,0.0,0.0,1.0,0.0
347519,23,3,0.0,0.0,1.0,0.0
346555,0,4,0.0,0.0,1.0,0.0
D130BF,0,4,0.0,0.0,1.0,0.0
34558E,2,4,0.0,0.0,1.0,0.0
342090,13,4,0.0,0.0,1.0,0.0
48AF09,13,4,0.0,0.0,1.0,0.0
3C54A3,13,4,0.0,0.0,1.0,0.0
4401FA,13,4,0.0,0.0,1.0,0.0
495292,13,4,0.0,0.0,1.0,0.0
4B1698,13,4,0.0,0.0,1.0,0.0
345543,13,4,0.0,0.0,1.0,0.0
3C0ACB,13,4,0.0,0.0,1.0,0.0
48C2A7,13,4,0.0,0.0,1.0,0.0
394A61,14,4,0.0,0.0,1.0,0.0
345543,14,4,0.0,0.0,1.0,0.0
47A218,14,4,0.0,0.0,1.0,0.0
44B661,14,4,0.0,0.0,1.0,0.0
4B194C,14,4,0.0,0.0,1.0,0.0
49514A,14,4,0.0,0.0,1.0,0.0
4CAE61,14,4,0.0,0.0,1.0,0.0
34654B,14,4,0.0,0.0,1.0,0.0
495149,14,4,0.0,0.0,1.0,0.0
34745A,14,4,0.0,0.0,1.0,0.0
347387,14,4,0.0,0.0,1.0,0.0
4009F9,14,4,0.0,0.0,1.0,0.0
4D24B0,15,4,0.0,0.0,1.0,0.0
356341,15,4,0.0,0.0,1.0,0.0
4951D5,15,4,0.0,0.0,1.0,0.0
48C220,15,4,0.0,0.0,1.0,0.0
020176,15,4,0.0,0.0,1.0,0.0
347518,15,4,0.0,0.0,1.0,0.0
3532C7,15,4,0.0,0.0,1.0,0.0
3452C3,15,4,0.0,0.0,1.0,0.0
345686,16,4,0.0,0.0,1.0,0.0
3C6468,16,4,0.0,0.0,1.0,0.0
392AEC,16,4,0.0,0.0,1.0,0.0
347605,12,2,0.0,0.0,1.0,0.0
34640E,12,2,0.0,0.0,1.0,0.0
4CADFE,12,2,1.0,1.0,0.0,1.0
40717C,12,2,0.0,0.0,1.0,0.0
491118,12,2,0.0,1.0,1.0,1.0
4CAE49,12,2,0.0,0.0,1.0,0.0
3444DA,12,2,0.0,0.0,1.0,0.0
39C423,12,2,0.0,0.0,1.0,0.0
4952C7,12,2,0.0,0.0,1.0,0.0
4405B6,12,2,0.0,0.0,1.0,0.0
34645A,12,2,0.0,0.0,1.0,0.0
392AF0,12,2,0.0,0.0,1.0,0.0
4B1812,13,2,0.0,0.0,1.0,0.0
34644C,13,2,0.0,0.0,1.0,0.0
740744,13,2,0.0,0.0,1.0,0.0
347219,13,2,0.0,0.0,1.0,0.0
4CADBC,13,2,0.0,0.0,1.0,0.0
4CADFE,13,2,1.0,1.0,0.0,1.0
4B1698,13,2,0.0,0.0,1.0,0.0
49D414,13,2,0.0,0.0,1.0,0.0
4952CC,13,2,0.0,0.0,1.0,0.0
3C64AF,14,2,0.0,0.0,1.0,0.0
4BB067,14,2,0.0,0.0,1.0,0.0
346184,14,2,0.0,0.0,1.0,0.0
4CA24E,14,2,0.0,0.0,1.0,0.0
34330A,14,2,0.0,0.0,1.0,0.0
4CA225,14,2,0.0,0.0,1.0,0.0
49D3BB,14,2,0.0,0.0,1.0,0.0
4CAE67,14,2,0.0,0.0,1.0,0.0
495213,14,2,0.0,0.0,1.0,0.0
4CA766,15,2,0.0,0.0,1.0,0.0
4CAFB3,15,2,0.0,0.0,1.0,0.0
392AE7,15,2,0.0,0.0,1.0,0.0
3C66B7,15,2,0.0,0.0,1.0,0.0
39CEA2,15,2,0.0,0.0,1.0,0.0
4B1A2E,15,2,0.0,0.0,1.0,0.0
4CAE67,15,2,0.0,0.0,1.0,0.0
3455C1,3,1,0.0,0.0,1.0,0.0
0701A1,4,1,0.0,0.0,1.0,0.0
4CADC8,4,1,0.0,0.0,1.0,0.0
342353,5,1,1.0,1.0,0.0,1.0
4CAC1E,6,1,0.0,0.0,1.0,0.0
3420CC,6,1,0.0,0.0,1.0,0.0
44D1A1,6,1,0.0,0.0,1.0,0.0
47C0FD,6,1,0.0,0.0,1.0,0.0
34134D,6,1,0.0,0.0,1.0,0.0
34754C,6,1,0.0,0.0,1.0,0.0
4CA73B,7,1,0.0,0.0,1.0,0.0
02019D,7,1,0.0,0.0,1.0,0.0
4B027E,7,1,0.0,0.0,1.0,0.0
3475D5,7,1,0.0,0.0,1.0,0.0
4CADE2,7,1,0.0,0.0,1.0,0.0
39DE46,7,1,0.0,0.0,1.0,0.0
780C5B,7,1,0.0,0.0,1.0,0.0
39CEA9,7,1,0.0,0.0,1.0,0.0
4952C5,7,1,0.0,0.0,1.0,0.0
4951D1,7,1,0.0,0.0,1.0,0.0
710064,7,1,0.0,0.0,1.0,0.0
495215,21,6,0.0,0.0,1.0,0.0
3991EA,21,6,0.0,0.0,1.0,0.0
343694,21,6,0.0,0.0,1.0,0.0
49529A,21,6,0.0,0.0,1.0,0.0
4CAE8C,21,6,0.0,0.0,1.0,0.0
347312,21,6,0.0,0.0,1.0,0.0
3451D8,22,6,0.0,0.0,1.0,0.0
344344,22,6,0.0,0.0,1.0,0.0
4CAFC2,23,6,0.0,0.0,1.0,0.0
34520C,23,6,0.0,0.0,1.0,0.0
39D2A0,0,7,0.0,0.0,1.0,0.0
344485,0,7,1.0,1.0,0.0,1.0
3475C7,3,7,0.0,0.0,1.0,0.0
34810B,4,7,0.0,0.0,1.0,0.0
342353,5,7,1.0,1.0,0.0,1.0
AB2E82,5,7,0.0,0.0,1.0,0.0
4CA645,6,7,0.0,0.0,1.0,0.0
34761A,6,7,0.0,0.0,1.0,0.0
343650,6,7,0.0,0.0,1.0,0.0
44D1B3,6,7,0.0,0.0,1.0,0.0
345688,7,7,0.0,0.0,1.0,0.0
34448D,7,7,0.0,0.0,1.0,0.0
347257,7,7,0.0,0.0,1.0,0.0
4CAFD2,15,1,0.0,0.0,1.0,0.0
440CA9,15,1,0.0,0.0,1.0,0.0
3C55C6,15,1,0.0,0.0,1.0,0.0
342211,15,1,0.0,0.0,1.0,0.0
40814C,15,1,0.0,0.0,1.0,0.0
34819A,15,1,0.0,0.0,1.0,0.0
486649,15,1,0.0,0.0,1.0,0.0
3474CD,15,1,0.0,0.0,1.0,0.0
345583,16,1,0.0,0.0,1.0,0.0
020175,16,1,0.0,0.0,1.0,0.0
502D7D,16,1,0.0,0.0,1.0,0.0
4B1618,16,1,0.0,0.0,1.0,0.0
4CA56A,16,1,0.0,0.0,1.0,0.0
738054,16,1,0.0,0.0,1.0,0.0
4B1A01,16,1,0.0,0.0,1.0,0.0
3C6433,17,1,0.0,0.0,1.0,0.0
4CA760,17,1,0.0,0.0,1.0,0.0
4076B0,17,1,0.0,0.0,1.0,0.0
493201,17,1,0.0,0.0,1.0,0.0
4B18BA,17,1,0.0,0.0,1.0,0.0
48520B,17,1,0.0,0.0,1.0,0.0
471DB6,17,1,0.0,0.0,1.0,0.0
440CF8,17,1,0.0,0.0,1.0,0.0
4B0291,17,1,0.0,0.0,1.0,0.0
4080C2,17,1,0.0,0.0,1.0,0.0
4CA4F4,17,1,0.0,0.0,1.0,0.0
3475D5,17,1,0.0,0.0,1.0,0.0
4ACAB2,18,1,0.0,0.0,1.0,0.0
49520F,18,1,0.0,0.0,1.0,0.0
020177,18,1,0.0,0.0,1.0,0.0
4010ED,18,1,0.0,0.0,1.0,0.0
4B1A28,14,7,0.0,0.0,1.0,0.0
4CA243,14,7,0.0,0.0,1.0,0.0
493295,14,7,0.0,0.0,1.0,0.0
4952C1,14,7,0.0,0.0,1.0,0.0
344416,14,7,0.0,0.0,1.0,0.0
495151,14,7,0.0,0.0,1.0,0.0
344115,14,7,1.0,1.0,0.0,1.0
3C4969,14,7,0.0,0.0,1.0,0.0
4CA246,14,7,0.0,0.0,1.0,0.0
34604C,14,7,0.0,0.0,1.0,0.0
34604D,15,7,0.0,0.0,1.0,0.0
47A22C,15,7,0.0,0.0,1.0,0.0
4402E8,15,7,0.0,0.0,1.0,0.0
4CA264,15,7,0.0,0.0,1.0,0.0
347488,15,7,0.0,0.0,1.0,0.0
4401FA,15,7,0.0,0.0,1.0,0.0
4951D8,15,7,0.0,0.0,1.0,0.0
4B1A34,15,7,0.0,0.0,1.0,0.0
4CA9EC,15,7,0.0,0.0,1.0,0.0
4B1A1E,15,7,0.0,0.0,1.0,0.0
39348E,15,7,0.0,0.0,1.0,0.0
344450,16,7,0.0,0.0,1.0,0.0
40643A,16,7,0.0,0.0,1.0,0.0
348213,16,7,0.0,0.0,1.0,0.0
348212,16,7,0.0,0.0,1.0,0.0
3465C9,16,7,0.0,0.0,1.0,0.0
3473CB,16,7,0.0,0.0,1.0,0.0
484162,16,7,0.0,0.0,1.0,0.0
4D24D6,16,7,0.0,0.0,1.0,0.0
4AC9EA,16,7,0.0,0.0,1.0,0.0
34604D,16,7,0.0,0.0,1.0,0.0
440051,16,7,0.0,0.0,1.0,0.0
4D2350,17,7,0.0,0.0,1.0,0.0
4D2246,17,7,0.0,0.0,1.0,0.0
4D24CC,17,7,0.0,0.0,1.0,0.0
347501,17,7,0.0,0.0,1.0,0.0
45AB4B,17,7,0.0,0.0,1.0,0.0
39644D,17,7,0.0,0.0,1.0,0.0
4D00C3,17,7,0.0,0.0,1.0,0.0
34324F,17,7,0.0,0.0,1.0,0.0
44D1BA,17,7,0.0,0.0,1.0,0.0
34324E,17,7,0.0,0.0,1.0,0.0
4ACA07,17,7,0.0,0.0,1.0,0.0
4AC8E5,17,7,0.0,0.0,1.0,0.0
346690,17,7,0.0,0.0,1.0,0.0
34738C,17,7,0.0,0.0,1.0,0.0
4CAD3B,17,7,0.0,0.0,1.0,0.0
4CAC53,17,7,0.0,0.0,1.0,0.0
485A85,17,7,0.0,0.0,1.0,0.0
49D3D3,18,7,0.0,0.0,1.0,0.0
3430CD,9,6,0.0,0.0,1.0,0.0
34754C,9,6,0.0,0.0,1.0,0.0
48AF19,9,6,0.0,0.0,1.0,0.0
34620D,9,6,0.0,0.0,1.0,0.0
4BC84F,9,6,0.0,0.0,1.0,0.0
4D227D,10,6,0.0,0.0,1.0,0.0
4D222B,10,6,0.0,0.0,1.0,0.0
345691,10,6,0.0,0.0,1.0,0.0
C05858,10,6,0.0,0.0,1.0,0.0
A4EACB,10,6,0.0,0.0,1.0,0.0
4CA61C,10,6,0.0,0.0,1.0,0.0
406135,10,6,0.0,0.0,1.0,0.0
020124,10,6,0.0,0.0,1.0,0.0
344695,11,6,0.0,0.0,1.0,0.0
4CAD41,11,6,0.0,0.0,1.0,0.0
4400DC,11,6,0.0,0.0,1.0,0.0
A8DEDA,11,6,0.0,0.0,1.0,0.0
344417,11,6,0.0,0.0,1.0,0.0
346547,11,6,0.0,0.0,1.0,0.0
4068CB,11,6,0.0,0.0,1.0,0.0
3991E9,11,6,0.0,0.0,1.0,0.0
440452,11,6,0.0,0.0,1.0,0.0
345384,12,6,0.0,0.0,1.0,0.0
347307,12,6,0.0,0.0,1.0,0.0
39CEAC,12,6,0.0,0.0,1.0,0.0
3991E9,12,6,0.0,0.0,1.0,0.0
4D2519,12,6,0.0,0.0,1.0,0.0
34635A,12,6,0.0,0.0,1.0,0.0
4864FF,12,6,0.0,0.0,1.0,0.0
4CA245,12,6,0.0,0.0,1.0,0.0
346350,12,6,0.0,0.0,1.0,0.0
347386,12,6,0.0,0.0,1.0,0.0
39C5C6,12,6,0.0,0.0,1.0,0.0
343385,13,6,0.0,0.0,1.0,0.0
4D00F4,13,6,0.0,0.0,1.0,0.0
344416,13,6,0.0,0.0,1.0,0.0
347206,13,6,0.0,0.0,1.0,0.0
346692,13,6,0.0,0.0,1.0,0.0
471F41,20,4,0.0,0.0,1.0,0.0
4951D5,21,4,0.0,0.0,1.0,0.0
4CADE0,21,4,0.0,0.0,1.0,0.0
345597,21,4,0.0,0.0,1.0,0.0
34758D,21,4,0.0,0.0,1.0,0.0
345595,21,4,0.0,0.0,1.0,0.0
3453CC,21,4,0.0,0.0,1.0,0.0
348213,21,4,0.0,0.0,1.0,0.0
4D245B,22,4,0.0,0.0,1.0,0.0
4CA8D7,22,4,0.0,0.0,1.0,0.0
346555,3,5,0.0,0.0,1.0,0.0
34635A,3,5,0.0,0.0,1.0,0.0
34520C,4,5,0.0,0.0,1.0,0.0
34644C,5,5,0.0,0.0,1.0,0.0
4D239D,5,5,0.0,0.0,1.0,0.0
4CADE5,6,5,0.0,0.0,1.0,0.0
345385,6,5,0.0,0.0,1.0,0.0
3C5EF0,7,5,0.0,0.0,1.0,0.0
342352,15,5,1.0,1.0,0.0,1.0
406E65,15,5,0.0,0.0,1.0,0.0
4D2119,15,5,0.0,0.0,1.0,0.0
345688,15,5,0.0,1.0,1.0,1.0
4CA847,15,5,0.0,0.0,1.0,0.0
4D23FA,15,5,0.0,0.0,1.0,0.0
34604B,15,5,0.0,0.0,1.0,0.0
344445,16,5,0.0,0.0,1.0,0.0
407687,16,5,0.0,0.0,1.0,0.0
34251A,16,5,0.0,0.0,1.0,0.0
34644E,16,5,0.0,0.0,1.0,0.0
344157,16,5,0.0,0.0,1.0,0.0
34750B,16,5,0.0,0.0,1.0,0.0
71BA09,16,5,0.0,0.0,1.0,0.0
06A1E6,17,5,0.0,0.0,1.0,0.0
493299,17,5,0.0,0.0,1.0,0.0
4B1A2A,17,5,0.0,0.0,1.0,0.0
4D0218,17,5,0.0,0.0,1.0,0.0
345314,17,5,0.0,0.0,1.0,0.0
4B1A02,18,5,0.0,0.0,1.0,0.0
3480C3,18,5,0.0,0.0,1.0,0.0
4D23FA,18,5,0.0,0.0,1.0,0.0
34538E,18,5,0.0,0.0,1.0,0.0
