ts_kafka,velocity,lat,lon,icao,ground,direccion
1733015229807,486.0,41.0697807699947,-6.704656427556818,461f9e,0.0,
1733015529787,482.0,41.61634826660156,-6.178311434659091,461f9e,0.0,
1733015654459,486.0,41.85777049953654,-5.992403252180233,461f9e,0.0,0.9146089116736373
1733031421992,459.0,40.433807373046875,-7.0401611328125,4864ea,0.0,
1733031722825,460.0,40.89465125132415,-6.461396650834517,4864ea,0.0,
1733032022873,462.0,41.463705806408896,-6.072373501090117,4864ea,0.0,
1733032278588,463.0,41.947476661811436,-5.735565895257994,4864ea,0.0,
1733032601459,465.0,42.56158447265625,-5.2994676069779825,4864ea,0.0,0.9533113719759472
1733037283300,428.0,42.015815346927965,-2.125918366188227,4866df,0.0,
1733037585023,430.0,41.49128723144531,-2.5087529962713067,4866df,0.0,
1733037599365,429.0,41.46807861328125,-2.525482177734375,4866df,0.0,2.1951058222107855
1733035233531,412.0,42.60621643066406,-2.3762928355823862,49514a,0.0,
1733035539713,399.0,42.38008117675781,-3.0900920521129263,49514a,0.0,
1733035840029,402.0,42.1593017578125,-3.775613958185369,49514a,0.0,
1733036140312,407.0,41.93211364746094,-4.46382002397017,49514a,0.0,
1733036441130,400.0,41.69618225097656,-5.160078568892045,49514a,0.0,
1733036741316,395.0,41.43749689651748,-5.807807390079942,49514a,0.0,
1733037041688,396.0,41.109582933328916,-6.395541104403409,49514a,0.0,
1733037341315,396.0,40.779327392578125,-6.976318359375,49514a,0.0,
1733037599469,391.0,40.502495199947035,-7.454723011363636,49514a,0.0,2.616983132778995
1733036909266,397.0,41.495086669921875,-6.9135215065696025,4951ca,0.0,
1733037141010,405.0,41.1456298828125,-7.245361328125,4951ca,0.0,
1733037511260,394.0,40.59022521972656,0.236083984375,4951ca,0.0,
1733037526780,396.0,40.56646728515625,0.21417236328125,4951ca,0.0,2.3155035906314554
1733036201514,420.0,40.83743855104608,-0.9139875932173295,4951d9,0.0,
1733036550141,413.0,40.608856201171875,-1.7274169921875,4951d9,0.0,
1733037100605,413.0,40.258392333984375,-3.06488037109375,4951d9,0.0,
1733037400323,414.0,40.09767150878906,-3.7813720703125,4951d9,0.0,
1733037599817,410.0,39.98876953125,-4.2545166015625,4951d9,0.0,2.915276756684842
1733037093312,428.0,39.78898905091366,-6.59539794921875,495211,0.0,
1733037395485,426.0,40.02910549357786,-5.882242376154119,495211,0.0,
1733037599668,429.0,40.187150340969275,-5.396846424449574,495211,0.0,0.3148345016706797
1733030639782,431.0,39.6968994140625,-2.9070779551630435,495213,0.0,
1733030940098,430.0,39.66838073730469,-3.678927214249321,495213,0.0,
1733031240321,421.0,39.63514709472656,-4.443910018257473,495213,0.0,
1733031540899,424.0,39.59691451767743,-5.20562744140625,495213,0.0,
1733031841071,422.0,39.55413301112288,-5.96002197265625,495213,0.0,
1733032141516,412.0,39.35627746582031,-6.65646096934443,495213,0.0,
1733032352363,414.0,39.206634521484375,-7.137889032778533,495213,0.0,2.840164876007835
1733032646053,422.0,40.881942490399894,-0.8985692804509943,495214,0.0,
1733032948454,416.0,40.771636962890625,-1.34112548828125,495214,0.0,
1733033202683,408.0,40.58148193359375,-2.08514404296875,495214,0.0,
1733033598058,414.0,40.29583740234375,-3.1617431640625,495214,0.0,
1733033898350,405.0,40.104799432269594,-3.8567005504261362,495214,0.0,
1733034198472,408.0,39.92591857910156,-4.55230712890625,495214,0.0,
1733034498439,405.0,39.77906799316406,-5.260361381199049,495214,0.0,
1733034798407,393.0,39.630157470703125,-5.9551869268002715,495214,0.0,
1733035098824,392.0,39.42828369140625,-6.609171991762908,495214,0.0,
1733035397253,385.0,39.2274169921875,-7.2117482060971465,495214,0.0,2.8197829834137274
1733037231229,453.0,40.428955078125,-7.0469970703125,495290,0.0,
1733037531290,453.0,40.87042236328125,-6.453125,495290,0.0,
1733037599092,452.0,40.98097229003906,-6.3494873046875,495290,0.0,0.8177206803238802
1733033761674,400.0,40.79255676269531,-1.0753173828125,495292,0.0,
1733034141397,398.0,40.54206848144531,-1.96044921875,495292,0.0,
1733034563518,387.0,40.28998423430879,-2.920989990234375,495292,0.0,
1733034863664,386.0,40.14006042480469,-3.5938720703125,495292,0.0,
1733035162844,386.0,39.98712158203125,-4.2611083984375,495292,0.0,
1733035463896,381.0,39.84787763175318,-4.9306640625,495292,0.0,
1733035763938,387.0,39.70747375488281,-5.596101180366848,495292,0.0,
1733036064040,383.0,39.54850019034693,-6.25750732421875,495292,0.0,
1733036363969,379.0,39.34031858282574,-6.887939453125,495292,0.0,
1733036610745,381.0,39.168182373046875,-7.3973216181216035,495292,0.0,2.8156545651573137
1733034068833,409.0,42.58763122558594,-2.5164309414950283,4952c1,0.0,
1733034365212,401.0,42.36341857910156,-3.2023273814808237,4952c1,0.0,
1733034702573,402.0,42.10981750488281,-3.9672504771839487,4952c1,0.0,
1733035044380,406.0,41.842071533203125,-4.752772938121449,4952c1,0.0,
1733035344510,399.0,41.606689453125,-5.424936467950994,4952c1,0.0,
1733035645138,396.0,41.31115412307998,-6.0359885475852275,4952c1,0.0,
1733035944850,395.0,40.96177957825741,-6.598663330078125,4952c1,0.0,
1733036241416,391.0,40.600799560546875,-7.07427978515625,4952c1,0.0,
1733036468855,391.0,40.28905318955243,-7.47863075949929,4952c1,0.0,
1733036694838,394.0,40.00601558362023,0.34076343883167615,4952c1,0.0,0.03621636585826563
1733032336446,0.0,40.47053146362305,-3.566741943359375,4952ce,,
1733032634003,,,,4952ce,,
1733032939569,,,,4952ce,,
1733033238114,,,,4952ce,,
1733033541026,,,,4952ce,,
1733033841933,,,,4952ce,,
1733034142424,,,,4952ce,,
1733034439463,,,,4952ce,,
1733034743690,,,,4952ce,,
1733035046337,,,,4952ce,,
1733035346356,,,,4952ce,,
1733035650290,,,,4952ce,,
1733035951272,,,,4952ce,,
1733036251844,181.0,40.567947646318856,-3.591405695134943,4952ce,0.0,
1733036551903,348.0,40.62190168994968,-4.054704145951704,4952ce,0.0,
1733036852041,373.0,40.36186088949947,-4.644532637162642,4952ce,0.0,
1733037152173,372.0,40.09552001953125,-5.22479248046875,4952ce,0.0,
1733037452545,431.0,39.799090886520126,-5.85845947265625,4952ce,0.0,
1733037599054,419.0,39.65063580011917,-6.18194580078125,4952ce,0.0,2.7112825546478456
1733011500062,419.0,41.58939684851695,-5.228534077489099,49d2ee,0.0,
1733011800163,410.0,41.29820251464844,-5.8892822265625,49d2ee,0.0,
1733012100474,413.0,40.92733092227225,-6.461583917791193,49d2ee,0.0,
1733012399236,408.0,40.55790710449219,-7.02056884765625,49d2ee,0.0,
1733012680876,405.0,40.20423501224841,-7.546358975497159,49d2ee,0.0,
1733012887955,405.0,39.94642639160156,0.076171875,49d2ee,0.0,0.03384777530385914
1733011500060,469.0,39.87203824318061,-6.9122314453125,4ac8e4,0.0,
1733011799756,469.0,40.42240905761719,-6.44219970703125,4ac8e4,0.0,
1733012100169,467.0,40.999237060546875,-6.0438232421875,4ac8e4,0.0,
1733012400452,474.0,41.59661865234375,-5.692291259765625,4ac8e4,0.0,
1733012700311,473.0,42.18461608886719,-5.339542735706676,4ac8e4,0.0,
1733012989191,477.0,42.7718702413268,-4.979617096656977,4ac8e4,0.0,1.0209573964228988
1733034689696,414.0,42.63239973682468,-2.239741835483285,4b0281,0.0,
1733034990588,401.0,42.353691489009535,-2.852229628452035,4b0281,0.0,
1733035286105,407.0,42.038177490234375,-3.4932153875177554,4b0281,0.0,
1733035592179,406.0,41.71206199516684,-4.141334711119186,4b0281,0.0,
1733035897980,396.0,41.36521911621094,-4.73968505859375,4b0281,0.0,
1733036198066,401.0,40.961267503641416,-5.239167646928267,4b0281,0.0,
1733036497922,404.0,40.55281816902807,-5.7358620383522725,4b0281,0.0,
1733036798285,401.0,40.137908935546875,-6.2313232421875,4b0281,0.0,
1733037099006,402.0,39.71255027641684,-6.70306396484375,4b0281,0.0,
1733037399672,402.0,39.28486633300781,-7.168340268342392,4b0281,0.0,
1733037597504,397.0,39.003662109375,0.35562266474184784,4b0281,0.0,0.03739261482425592
1733030553047,411.0,38.98567199707031,-1.328270953634511,4ca25a,0.0,
1733031079152,415.0,38.3887939453125,-2.3073626579122344,4ca25a,0.0,2.594112226651673
1733011683159,,,,4ca264,,
1733011980577,,,,4ca264,,
1733012287677,,,,4ca264,,
1733012586518,,,,4ca264,,
1733012888462,,,,4ca264,,
1733013189678,,,,4ca264,,
1733013490250,,,,4ca264,,
1733013713990,,,,4ca264,,
1733030028011,,,,4ca2c0,,
1733030494428,,,,4ca2c0,,
1733030790955,,,,4ca2c0,,
1733031095722,238.0,40.64205880892479,-3.541655106977983,4ca2c0,0.0,
1733031395843,374.0,40.47564697265625,-3.44476318359375,4ca2c0,0.0,
1733031696132,427.0,39.961325435315146,-3.692904385653409,4ca2c0,0.0,
1733031996470,412.0,39.500551385394594,-4.14691162109375,4ca2c0,0.0,
1733032296527,406.0,39.045867919921875,-4.587448783542799,4ca2c0,0.0,
1733032596545,405.0,38.58249470338983,-4.98712158203125,4ca2c0,0.0,
1733032640027,406.0,38.50794982910156,-5.019318953804348,4ca2c0,0.0,1.978459892155553
1733035615948,,,,4ca2c9,,
1733036421306,,,,4ca2c9,,
1733036978370,,,,4ca2c9,,
1733037127985,,,,4ca2c9,,
1733030835524,,,,4ca4ea,0.0,
1733031362777,,38.3574611857786,-2.3573435907778535,4ca4ea,0.0,
1733031253451,415.0,38.986661232123936,-1.31109619140625,4ca4ef,0.0,
1733031730865,,,,4ca4ef,0.0,
1733036352247,419.0,40.910247802734375,-0.64990234375,4ca569,0.0,
1733036653825,421.0,40.705742270259535,-1.3865869695490056,4ca569,0.0,
1733036907469,415.0,40.532614497815146,-1.9934567538174714,4ca569,0.0,
1733037300970,412.0,40.278020309189614,-2.9180561412464487,4ca569,0.0,
1733037599469,414.0,39.89048767089844,-3.4655894403872285,4ca569,0.0,2.5256437972778945
1733034928913,,38.216033935546875,-2.175818909990027,4ca56a,0.0,
1733036618061,475.0,40.44635320113877,-7.023197520862926,4ca703,0.0,
1733036918100,467.0,40.901494430283364,-6.410335193980823,4ca703,0.0,
1733037218299,473.0,41.45466613769531,-5.950969349254262,4ca703,0.0,
1733037452339,474.0,41.91544872219279,-5.650038608284884,4ca703,0.0,0.9922664801622064
1733031387501,394.0,40.130584716796875,-2.27203369140625,4ca7b4,0.0,
1733031722825,276.0,40.25399935447563,-2.997894287109375,4ca7b4,0.0,
1733032023177,229.0,40.35022283004502,-3.4110051935369317,4ca7b4,0.0,
1733032322997,103.0,40.4833156779661,-3.546087091619318,4ca7b4,0.0,
1733032623100,,,,4ca7b4,,
1733032923756,,,,4ca7b4,,
1733032981832,,,,4ca7b4,,
1733037597504,406.0,43.504881778005824,-4.081028529575892,4ca80b,0.0,
1733037556127,451.0,38.65411376953125,-0.7816414211107338,4ca80e,0.0,
1733033561693,450.0,38.42962646484375,-2.322832190472147,4ca84d,0.0,
1733031374172,455.0,39.19945151118909,-3.0145263671875,4ca852,0.0,
1733031673561,460.0,39.747138589115465,-2.607666015625,4ca852,0.0,
1733031973959,459.0,40.301715398238876,-2.187527743252841,4ca852,0.0,
1733032274806,451.0,40.849123162738344,-1.7658025568181819,4ca852,0.0,
1733032574821,449.0,41.38605667372881,-1.3434531471946023,4ca852,0.0,
1733032874928,456.0,41.92369079589844,-0.9124894575639204,4ca852,0.0,
1733033046068,459.0,42.23479707362288,-0.6587964434956396,4ca852,0.0,0.8867230047734859
1733030933791,,,,4ca891,,
1733031235433,,,,4ca891,,
1733031539265,,,,4ca891,,
1733031840050,,,,4ca891,,
1733032141007,,,,4ca891,,
1733032441405,277.0,40.73576846365201,-3.4384710138494317,4ca891,0.0,
1733032741811,374.0,40.428896111957094,-2.9116266424005683,4ca891,0.0,
1733033041785,378.0,40.1396484375,-2.3375244140625,4ca891,0.0,
1733033334993,379.0,40.036285400390625,-2.12628173828125,4ca891,0.0,0.4551455391317562
1733033331223,,,,4cac1e,,
1733033847360,,,,4cac1e,,
1733034147665,,,,4cac1e,,
1733034449547,268.0,40.63893127441406,-3.7772216796875,4cac1e,0.0,
1733034749443,356.0,40.628631591796875,-4.36004638671875,4cac1e,0.0,
1733035049492,401.0,40.36756896972656,-4.95062255859375,4cac1e,0.0,
1733035349602,415.0,40.02905894134004,-5.554837313565341,4cac1e,0.0,
1733035649667,409.0,39.70184326171875,-6.157896622367527,4cac1e,0.0,
1733035949671,410.0,39.41689701403602,-6.7913818359375,4cac1e,0.0,
1733036248649,400.0,39.085784912109375,-7.344479768172555,4cac1e,0.0,
1733036278816,400.0,39.063812255859375,-7.364482050356658,4cac1e,0.0,2.3089810225110647
1733034280939,418.0,41.01950435315148,-6.24847412109375,4cac55,0.0,
1733034581283,416.0,40.85247492386123,-5.517321499911222,4cac55,0.0,
1733034881420,354.0,40.69798278808594,-4.85711669921875,4cac55,0.0,
1733035181466,305.0,40.47982426012977,-4.34265830300071,4cac55,0.0,
1733035481641,300.0,40.27693176269531,-3.8836669921875,4cac55,0.0,
1733035781889,228.0,40.29570007324219,-3.44873046875,4cac55,0.0,
1733036079214,110.0,40.472808837890625,-3.56378173828125,4cac55,0.0,
1733036331420,,,,4cac55,,
1733033566915,,,,4cac88,0.0,
1733037460337,,,,4cad11,,
1733037598779,,,,4cad11,,
1733033870600,425.0,39.76599224543167,-1.9613037109375,4cad28,0.0,
1733034244843,418.0,40.42149353027344,-2.67132568359375,4cad28,0.0,
1733034544521,423.0,40.68644714355469,-3.35357666015625,4cad28,0.0,
1733034846160,413.0,40.94883805614407,-4.044529307972301,4cad28,0.0,
1733035146049,415.0,41.22688293457031,-4.71099853515625,4cad28,0.0,
1733035446462,419.0,41.50154113769531,-5.386796431107954,4cad28,0.0,
1733035711389,420.0,41.734771728515625,-5.972879583185369,4cad28,0.0,2.7628166981727342
1733030420299,452.0,39.365177477820446,-3.550537109375,4cad29,0.0,
1733030721758,461.0,40.00159312102754,-3.56812217018821,4cad29,0.0,
1733031021633,461.0,40.63907946570445,-3.585787686434659,4cad29,0.0,
1733031321659,461.0,41.279498601363876,-3.603890158913352,4cad29,0.0,
1733031535499,463.0,41.701171875,-3.6160625110973013,4cad29,0.0,
1733032120601,473.0,42.98656916214248,-3.7515694754464284,4cad29,0.0,
1733032251174,472.0,43.26850891113281,-3.8004391692405526,4cad29,0.0,1.7424188106006457
1733033713828,454.0,39.46101379394531,-3.5191477899966035,4cad3b,0.0,
1733034013728,458.0,40.088087178893005,-3.397896506569602,4cad3b,0.0,
1733034314016,458.0,40.71840447894597,-3.273863358931108,4cad3b,0.0,
1733034613740,459.0,41.344940185546875,-3.13623046875,4cad3b,0.0,
1733034913591,459.0,41.97661836268538,-3.0315878224927326,4cad3b,0.0,
1733034977992,459.0,42.062926211599574,-3.0254559184229652,4cad3b,0.0,1.4998768284560353
1733029296438,,,,4cad3d,,
1733029602763,,,,4cad3d,,
1733029903601,,,,4cad3d,,
1733030203939,240.0,40.64982604980469,-3.54107666015625,4cad3d,0.0,
1733030503858,376.0,40.86588196835275,-3.0786063454367896,4cad3d,0.0,
1733030804354,426.0,41.07096862792969,-2.40771484375,4cad3d,0.0,
1733031104052,466.0,41.522552490234375,-1.8446419455788352,4cad3d,0.0,
1733031403778,463.0,41.991851806640625,-1.2478845769708806,4cad3d,0.0,
1733031671221,461.0,42.395728159759,-0.7237563022347384,4cad3d,0.0,0.6565546670275233
1733033428530,462.0,39.64719093452066,-3.58758544921875,4cad54,0.0,
1733033728719,467.0,40.27876281738281,-3.41058349609375,4cad54,0.0,
1733034028901,464.0,40.914994579250525,-3.232976740056818,4cad54,0.0,
1733034326641,467.0,41.54736017776748,-3.0902880291606105,4cad54,0.0,
1733034599163,472.0,41.59824177370233,-3.07323367096657,4cad54,0.0,
1733034655240,473.0,,,4cad54,,
1733035013590,,42.923675537109375,-2.3634657748909884,4cad54,0.0,
1733011500062,416.0,39.62800598144531,-4.488810663637907,4cada4,0.0,
1733011800365,418.0,39.052672305349574,-4.54559326171875,4cada4,0.0,
1733012084682,418.0,38.53074645996094,-4.641186258067256,4cada4,0.0,
1733030239854,459.0,39.59323689088983,-3.45062255859375,4cada4,0.0,
1733030540166,465.0,40.21526789261123,-3.234537298029119,4cada4,0.0,
1733030840303,465.0,40.83915710449219,-3.01324462890625,4cada4,0.0,
1733031140654,464.0,41.46263122558594,-2.788217717950994,4cada4,0.0,
1733031434816,462.0,42.02142333984375,-2.5824737548828125,4cada4,0.0,
1733031718546,468.0,42.64878612453654,-2.347177904705669,4cada4,0.0,1.211982615102082
1733031859724,446.0,39.98273946471133,-3.6637531627308237,4cadbf,0.0,
1733032160092,451.0,40.59774107852225,-3.6567618630149146,4cadbf,0.0,
1733032459665,446.0,41.22569274902344,-3.64935302734375,4cadbf,0.0,
1733032760284,454.0,41.85209655761719,-3.6415308172052554,4cadbf,0.0,
1733033060044,456.0,42.477706650556144,-3.6594053756359015,4cadbf,0.0,
1733033356360,468.0,42.90482343253443,-3.737640380859375,4cadbf,0.0,
1733033521703,457.0,43.455443301443324,-3.833378383091518,4cadbf,0.0,1.7429452921644382
1733026498207,482.0,39.79834605071504,-7.0577392578125,4cadc8,0.0,
1733026798231,483.0,39.954620361328125,-6.2138671875,4cadc8,0.0,
1733027098033,480.0,40.15708923339844,-5.38671875,4cadc8,0.0,
1733027398510,477.0,40.35334182997881,-4.556766856800426,4cadc8,0.0,
1733027698384,480.0,40.54225081104343,-3.72742392800071,4cadc8,0.0,
1733027998822,478.0,40.72613525390625,-2.88909912109375,4cadc8,0.0,
1733028299197,474.0,40.903564453125,-2.04779052734375,4cadc8,0.0,
1733028599232,472.0,41.07344055175781,-1.20904541015625,4cadc8,0.0,
1733028899269,464.0,41.06968688964844,-0.3531494140625,4cadc8,0.0,
1733029096498,464.0,41.057444426972985,0.1841458407315341,4cadc8,0.0,0.02358388327833398
1733036178369,476.0,38.68649240267479,-5.40484619140625,4cade6,0.0,
1733036484610,468.0,39.2918701171875,-5.00576516856318,4cade6,0.0,
1733036784808,470.0,39.87543655654131,-4.630126953125,4cade6,0.0,
1733037084479,468.0,40.45771194716631,-4.248338179154829,4cade6,0.0,
1733037384637,461.0,41.032771740929554,-3.8641288063742896,4cade6,0.0,
1733037598844,461.0,41.403141345007946,-3.6122024890988373,4cade6,0.0,0.9734964204387414
1733036847403,,,,4cadf0,,
1733037138109,,,,4cadf0,,
1733037452541,,,,4cadf0,,
1733037599777,,,,4cadf0,,
1733034939001,414.0,42.94541931152344,-2.6112330237100294,4cae4c,0.0,
1733035364272,406.0,42.37822451833951,-3.45207036927689,4cae4c,0.0,
1733035634010,416.0,42.026987884004235,-3.948115858920785,4cae4c,0.0,
1733035978335,414.0,41.56751729674258,-4.585195142169332,4cae4c,0.0,
1733036278678,410.0,41.15840148925781,-5.11181640625,4cae4c,0.0,
1733036578728,413.0,40.72270202636719,-5.60089111328125,4cae4c,0.0,
1733036878671,416.0,40.28759765625,-6.08026123046875,4cae4c,0.0,
1733037179119,423.0,39.8653564453125,-6.60552978515625,4cae4c,0.0,
1733037479241,401.0,39.544310488943324,-7.22882080078125,4cae4c,0.0,
1733037598747,396.0,39.43968200683594,-7.437445599099864,4cae4c,0.0,2.676648293238294
1733011822358,375.0,40.74656858282574,-1.1844010786576704,4cae67,0.0,
1733012122443,343.0,40.5842874817929,-1.8590615012428977,4cae67,0.0,
1733012384855,310.0,40.496978759765625,-2.36785888671875,4cae67,0.0,
1733012751863,269.0,40.38644047106727,-2.993337457830256,4cae67,0.0,
1733013052179,219.0,40.34687805175781,-3.40777587890625,4cae67,0.0,
1733013352134,111.0,40.48205876754502,-3.544776222922585,4cae67,0.0,
1733013652580,,,,4cae67,,
1733013952409,,,,4cae67,,
1733014056051,,,,4cae67,,
1733029876163,,,,4cae67,,
1733030178418,,,,4cae67,,
1733030499094,,,,4cae67,,
1733030799380,188.0,40.573673571570446,-3.56812217018821,4cae67,0.0,
1733031099284,327.0,40.84018513307733,-3.2731142911044033,4cae67,0.0,
1733031399804,413.0,40.98042297363281,-2.5968017578125,4cae67,0.0,
1733031699899,456.0,41.118288201800844,-1.8216705322265625,4cae67,0.0,
1733031999021,455.0,41.21498107910156,-0.997314453125,4cae67,0.0,
1733032291019,455.0,41.301727294921875,-0.210693359375,4cae67,0.0,0.10994773200341636
